ISIN,NAME
US111021AN11,BRIT.TELECOM 19/49 144A
USU1109MAK28,BROADCOM 20/30 REGS
USU1109MAL01,BROADCOM 20/32 REGS
USU11147AC67,BROOKLYN UNION GAS 18/48
USU11147AG71,BROOKLYN UN. 19/49 REGS
US115637AP57,BROWN-FORMAN 2045
US115637AT79,BROWN-FORMAN 2038
US115637AL44,BROWN-FORMAN 2043
US118230AP60,BUCKEYE PARTNERS 14/44
US118230AM30,BUCKEYE PARTNERS 2043
XS0234084738,BUENOS AIR. 05/35  REGS
US12189TAR59,BURLINGTON NORTHERN 2030
US12189LAK70,BURLINGTON NORTHERN 2042
US12189LAU52,BURLINGTON NORTHERN 2044
US12189LAC54,BURLINGTON NORTHERN 2041
US12189LAA98,BURLINGTON NORTHERN 2040
US12189LAP67,BURLINGTON NORTHERN 2043
US12189TAX28,BURLINGTON NORTHERN 2036
US12189LAE11,BURLINGTON NORTHERN 2041
US12189LAZ40,BURLINGTON NORTHERN 2046
US12189LAS07,BURLINGTON NORTHERN 2044
US12189TAZ75,BURLINGTON NORTHERN 2037
US12189LAN10,BURLINGTON NORTHERN 13/43
US12189LAG68,BURLINGTON NORTHERN 2041
US12189LAW19,BURLINGTON NORTHERN 15/45
US12189LAX91,BURLINGTON NORTHERN 2045
US12189LAJ08,BURLINGTON NORTHERN 2042
US12189QAB68,BURLINGTON NORTH.2037 MTN
XS1599173470,CCB LIFE INS. 17/77 FLR
XS0764314695,CEZ AS 12/42 REGS
US12527GAF00,CF INDUSTRIES  2034
US12527GAD51,CF INDUSTRIES  2043
US12527GAE35,CF INDUSTRIES  2044
USG2176DAB40,CK HUTCH.19 19/49 REGS
USG2181LAB92,CK HUTCH.20 20/50 REGS
US12572QAH83,CME GROUP 18/48
US125896BN95,CMS ENERGY 2044
US125896BL30,CMS ENERGY 2043
USG21886AB53,CNOOC FIN. 03/33 REGS
USG2353WAB75,CNOOC FIN. 11/41 REGS
USG23530AB75,CNOOC FIN. 12/42 REGS
US12625GAD60,CNOOC FIN. 13/43
US12634GAC78,CNOOC FIN.(15) AU 15/45
US12591DAD30,CNOOC NEXEN FI. 14/44
US65334HAG74,NEXEN ENERGY 2037
US65334HAJ14,NEXEN ENERGY 2039
US65334HAA05,NEXEN ENERGY 2032
US65334HAE27,NEXEN ENERGY 2035
USG21895AC44,CNPC (HK) OVERS. C. 11/41
USU1302DAB74,CRH AMERICA 15/45 REGS
US126408HG14,CSX CORP. 16/66
US126408HK26,CSX CORP. 18/48
US126408HP13,CSX CORP 19/49
US126408GS60,CSX CORP.      10/40
US126408HC00,CSX CORP. 15/50
US126408GK35,CSX CORP. 07/37
US126408HR78,CSX CORP 19/49
US126408HS51,CSX CORP 20/50
US126408GX55,CSX CORP. 2043
US126408HF31,CSX CORP. 16/46
US126408HN64,CSX CORP. 18/48
US126408GH06,CSX CORP. 2036
US126408GW72,CSX CORP. 2042
US126410LL17,CSX TRANSPORT 2043
US126650DL16,CVS HEALTH 20/50
US126650CZ11,CVS HEALTH 18/48
US126650CD09,CVS HEALTH 13/43
US126650CN80,CVS HEALTH 15/45
US126650BX71,CVS HEALTH 11/41
US126650CY46,CVS HEALTH 18/38
US126650DK33,CVS HEALTH 20/40
US126650CM08,CVS HEALTH 15/35
US126650BR04,CVS HEALTH 2039
US13342BAM72,CAMERON INTL 2043
US134429BK47,CAMPB.SOUP 20/50
US134429BH18,CAMPBELL SOUP CO. 18/48
US134429AZ25,CAMPBELL SOUP CO. 12/42
GB0001703890,CIBC 86/85 FLR
US136375BN19,CDN NTL RWY 2036
US136375CK60,CDN NTL RWY 16/46
US136375CP57,CDN NTL RWY 18/48
US136375CV26,CDN NTL RWY 18/49
US136375BL52,CDN NTL RWY 2034
US136385AJ06,CDN NATURAL RES 2037
US136385AP65,CANADIAN NATL RES. 08/39
US136385AY72,CANADIAN NAT.RES. 17/47
US136385AL51,CDN NATURAL RES 07/38
US136385AE19,CDN. NTL. RESOURCES 2033
US136385AG66,CDN NATURAL RES 2035
US136385AC52,CDN. NTL. RESOURCES 02/32
US136385BA87,CDN NTL RES 20/30
US13645RAU86,CAN.PAC.RAILWAY 2045
US13645RAF10,CAN.PAC.RAILWAY 07/37
US13645RAD61,CAN.PAC.RAILWAY 2031
US14149YBB39,CARDINAL HEALTH 2044
US14149YAW84,CARDINAL HEALTH 13/43
US14149YBD94,CARDINAL HEALTH 15/45
US14149YBM93,CARDINAL HEALTH 17/47
US149123BE00,CATERPILLAR INC. 2097
US149123CF65,CATERPILLAR INC. 2049
US149123BJ96,CATERPILLAR INC. 2031
US149123BL43,CATERPILLAR INC. 2035
US149123BN09,CATERPILLAR INC. 2036
US149123BS95,CATERPILLAR INC. 11/41
US149123CE90,CATERPILLAR INC. 14/64
US149123BK69,CATERPILLAR INC. 2042
US149123BR13,CATERPILLAR INC. 2038
US149123CD18,CATERPILLAR INC. 14/44
US149123CJ87,CATERPILLAR 20/50
US149123CB51,CATERPILLAR INC. 12/42
US151020AM68,CELGENE 14/44
US151020AU84,CELGENE 15/45
US151020AF18,CELGENE 2040
US151020AW41,CELGENE 17/47
US151020AL85,CELGENE 13/43
US151020AZ71,CELGENE 18/48
US151191BG76,CELUL.ARAUCO 19/49 144A
US151191BD46,CELULOSA ARAUCO 2047
USP2195VAQ88,CELUL.ARAUCO 19/49 REGS
US15132HAG65,CENCOSUD 2045 144A
USP2205JAL46,CENCOSUD 15/45 REGS
US15135UAK51,CENOVUS ENG. 13/43
US15135UAH23,CENOVUS ENG. 12/42
US15135UAF66,CENOVUS ENG. INC.10/39
USC23555AG79,CENOVUS ENG. 17/37 REGS
USC23555AH52,CENOVUS ENG. 17/47 REGS
US15189XAT54,CENTERP.ERGY 19/49 AC
US15189XAN84,CENTERP.EN.H.EL. 2044 X
US15639KAB89,CENTRICA 2043 144A
USG2071AAF78,CENTRICA 13/43 REGS
XS0975608463,CENTRICA 13/45 MTN
US156700AM80,CENTURYLINK INC. 2039 S.P
US156700AT34,CENTURYLINK INC.12/42 S.U
US161175BA14,CHAR.COM.OPERAT. 16/45
US161175BV50,CH.COM./CORP 20/51
US161175BT05,CH.COM./CORP 19/50
US161175BU77,CH.COM./CORP 20/31
US161175BN35,CHAR.COM.OPERAT. 2048
US161175BS22,CH.COM./CORP 19/49
US161175AZ73,CHAR.COM.OPERAT. 16/35
USU16109AV93,CHAR.COM.OPERAT. 17/47 3
US166764BZ29,CHEVRON CORP 20/40
US166764CA68,CHEVRON CORP 20/50
US168863DL94,CHILE 19/50
US168863DP09,CHILE 20/31
US168863DN50,CHILE 20/32
US168863BP27,CHILE 12/42
US168863CE60,CHILE 17/47
XS1553212371,CHINA DEV.BK 17/37 MTN
XS1250898100,CHINA LIFE INS. 15/75 FLR
XS0985567881,CHINA OVER.FIN.III 13/43
XS1075180379,CHINA OVER.FIN.VI 14/34
XS2084425623,CHINA 19/39
US00440EAW75,CHUBB INA HLDGS 15/45
US00440EAQ08,CHUBB INA HLDGS 2043
US125523CJ75,CIGNA 20/40
US125523CK49,CIGNA 20/50
USU4058LAL72,CIGNA CORP. 18/48 REGS
USU4058LAK99,CIGNA CORP. 18/38 REGS
US125509BW85,CIGNA 17/47
US17275RAF91,CISCO SYSTEMS 2040
US17275RAD44,CISCO SYSTEMS 09/39
US172967EC18,CITIGROUP INC. 07/37
US172967EW71,CITIGROUP INC. 2039
US172967KR13,CITIGROUP INC. 2046
US17308CC539,CITIGROUP 19/30 FLR
US172967HS33,CITIGROUP INC. 14/44
US172967JU60,CITIGROUP 15/45
US172967LJ87,CITIGROUP INC 17/48 FLR
US172967MP39,CITIGROUP 20/31 FLR
US172967AS06,CITIGROUP INC. 98/2098
US172967BU43,CITIGROUP INC. 03/33
US172967CC36,CITIGROUP INC. 03/33
US172967FX46,CITIGROUP INC. 12/42
US172967HE47,CITIGROUP INC. 13/43
US172967MD09,CITIGROUP INC. 2048
US172967CT60,CITIGROUP INC. 04/34
US172967HA25,CITIGROUP INC. 13/43
US172967LU33,CITIGROUP INC 18/39 FLR
US172967MS77,CITIGROUP 20/31 FLR
US17858PAB76,CITY OF HOPE 2048
US185508AE83,CLECO POWER LLC 2035
US185508AG32,CLECO POWER LLC 2040
US18683KAC53,CLEVELAND-CLIFFS 2040
XS1108784510,CLOVERIE 14/44 FLR MTN
XS1385999492,CLOVERIE 16/46 FLR MTN
US191241AF58,COCA-COLA FEMSA 13/43
US191219BC74,COCA-COLA REFR. USA  2038
US19416QEJ58,COLGATE-PALMOL. 2045 MTN
US19416QEK22,COLGATE-PALMOL. 2047 MTN
USU19572AD55,COLONIAL PIPEL.18/48 REGS
US196522AE66,COLORADO INTERST. 2037
US199575AV32,OHIO POWER   2035 F
US199575AT85,OHIO POWER COMPANY 2033
US20030NBH35,COMCAST 13/33
US20030NAV38,COMCAST 07/37
US20030NBK63,COMCAST 2044
US20030NCU37,COMCAST 18/30
US20030NBU46,COMCAST 16/46
US20030NCM11,COMCAST 18/48
US20030NAX93,COMCAST 2038
US20030NCN93,COMCAST 18/58
US20030NAK72,COMCAST 2035
US20030NBG51,COMCAST 13/43
US20030NAF87,COMCAST 2035
US20030NAY76,COMCAST 2039
US20030NCC39,COMCAST 2047
US20030NAC56,COMCAST 2033
US20030NAM39,COMCAST 2037
US20030NCE94,COMCAST 2049
US20030NBQ34,COMCAST 2045
US20030NCG43,COMCAST 2052
US20030NCL38,COMCAST 18/38
US20030NCY58,COMCAST CORP 19/39
US20030NBP50,COMCAST 2035
US20030NBE04,COMCAST 12/42
US20030NBM20,COMCAST 14/34
US20030NDH17,COMCAST CORP 20/40
XS1413609493,COMCAST 16/46
XS1766784455,COMCAST 18/53
USP30179AR95,COMISION FED.EL.15/45REGS
USP30179AK43,COMISION FED. EL. 12/42
XS2030333038,CFE 19/49
US202712BL88,COM.BK AUST. 19/39
US202712BK06,COM.BK AUST. 19/34 FLR
US2027A1JN82,COMMONW.BK AUSTR.17/47MTN
USQ2704MAA64,COM.BK AUST. 19/34 FLR
USQ2704MAB48,COM.BK AUST. 19/39
USQ2693DBV21,COMMONW.BK AUSTR. 18/48
US202795HG89,COMMONW. EDISON 2033S.100
US202795JG61,COMMONW. EDISON 2045
US202795JJ01,COMMONW. EDISON 16/46
US202795JM30,COMMONW. EDISON 18/48
US202795HK91,COMMONW.EDISON 2036 S.103
US202795JA91,COMMONW. EDISON 12/42
US202795JB74,COMMONW. EDISON 13/43
US202795JP60,COMM.EDISON 19/49
US202795HT01,COMMONW. EDISON 2038
US202795JD31,COMMONW. EDISON 2044
US202795JL56,COMMONW. EDISON 17/47
US202795JF88,COMMONW. EDISON 2045
US12612WAB00,XPO LOGISTICS 04/34
US205887CE05,CONAGRA BRANDS 18/48
US205887BN13,CONAGRA BRANDS 13/39
US205887BS00,CONAGRA BRANDS 13/43
US205887AX04,CONAGRA BRANDS 2030
US205887CD22,CONAGRA BRANDS 18/38
US20605PAJ03,CONCHO RESOURCES 17/47
US20605PAL58,CONCHO RESOURCES 18/48
US207597DX08,CONN. LT PWR 2037 B
US207597DV42,CONN. LT PWR 2036
US207597EL50,CONN. LT PWR 2048 A
US20825UAC80,CONOCO FUNDG 01/31
US20825CAF14,CONOCOPHILLIPS 2032
US20825CAQ78,CONOCOPHILLIPS 09/39
US20825CAP95,CONOCOPHILLIPS 2038
US12201PAN69,CONOCOPHILLIPS CDA I 2031
US20825VAB80,CONOCOPHI.CDA FDG I 2036
US20826FAR73,CONOCOPHILLIPS 16/46
US20826FAC05,CONOCOPHILLIPS 14/44
US20826FAF36,CONOCOPHILLIPS 14/34
US209111FA63,CONS. EDISON NY 2040 B
US209111FF50,CONS. EDISON NY 2054 C
US209111ES80,CONS. EDISON NY 2037 A
US209111FL29,CONS. EDISON NY 2047
US209111FT54,CONS. EDISON NY 18/48
US209111ED12,CONS. EDISON NY 2033 C
US209111FC20,CONS. EDISON NY 2043 A
US209111FB47,CONS. EDISON NY 2042 A
US209111FG34,CONS. EDISON NY 2045 A
US209111EF69,CONS. EDISON NY 2034 B
US209111EH26,CONS. EDISON NY 2035 A
US209111FQ16,CONS. EDISON NY 2058
US209111FV01,CONS.EDISON 19/49
US209111EQ25,CONS. EDISON NY 2036 E
US209111FH17,CONS. EDISON NY 2046
US209111EY58,CONS. EDISON NY 2039 C
US209111EU37,CONS. EDISON NY 08/38 B
US209111FD03,CONS. EDISON NY 2044 A
US210314AB60,CONSSMANTARO 19/34 144A
USP3083SAD73,CONSSMANTARO 19/34 REGS
US21036PAZ18,CONST.BRANDS 18/48
US21036PBD96,CONST.BRANDS 18/48
US210371AF74,EXELON CORP.         2032
US210518DB95,CONSUMERS EN. 18/48
US210518DD51,CONSUMERS EN. 2049
US210518CX25,CONSUMERS EN. 2064
US210518CZ72,CONSUMERS EN. 16/46
US210518DH65,CONS.ENERGY 20/51
US210518CP90,CONSUMERS EN. 2035
US212015AQ46,CONTI. RES.(OKLA.) 2044
US219350AR68,CORNING 2036
US219350AV70,CORNING 2040
US219350BP93,CORNING 19/49
US219350BF12,CORNING 17/57
US219350BL89,CORNING 18/68
US219350BK07,CORNING 18/48
US219350BQ76,CORNING 19/79
US21987BAX64,CO.NAC.COB.CHILE 2047
US21987BBA52,CORP.NAC.CH. 19/50 144A
USP3143NAU83,CO.NAC.COB.CHILE 14/44
USP3143NBB93,CORP.NAC.CH.19/49 REGS
USP3143NAG99,CO.NAC.COB.CHILE 05/35
USP3143NAH72,CO.NAC.COB.CHILE 06/36
USP3143NAQ71,CO.NAC.COB.CHILE 12/42
USP3143NAS38,CO.NAC.COB.CHILE 13/43
USP3143NBK92,CORP.NAC.CH. 20/31 REGS
USP3143NAZ70,CO.NAC.COB.CHILE 17/47
USP3143NBF08,CORP.NAC.CH. 19/50 REGS
XS1798294523,CO.NAC.COB.CHILE 18/48
USP3699PGJ05,COSTA RICA 15/45 REGS
USP3699PGF82,COSTA RICA 13/43 REGS
USP3699PGH49,COSTA RICA 14/44 REGS
USP3699PGK77,COSTA RICA 19/31 REGS
USU22018AV42,COX COMMUNIC. 17/47 REGS
USU22018AR30,COX COMMUNIC. 14/35 REGS
US21684AAB26,RABOBK NEDERLD 13/43
US21685WCJ45,RABOBK NED.(UTR.BR.)11/41
US21684AAD81,RABOBK NED.(UTR.) 15/45
US224399AT28,CRANE CO. 2048
XS1367222632,CA CIB 16/46 ZO MTN
XS1885967973,CA CIB 19/34 MTN
USH3698DCW23,CR.SUISSE GR 20/31 FLR
US225433AF86,CS GRP FDG (GG) 15/45
USG25417AF66,CS GRP FDG (GG)15/45 REGS
US22541LAE39,CS (USA) 2032
US22822VAM37,CROWN CASTL 19/49
US22822VAU52,CROWN CASTL 20/51
US22822VAP67,CROWN CASTL 19/49
US22822VAT89,CROWN CASTL 20/31
USF2R125CE38,CREDIT AGRI. 18/33 REGS
US231021AK28,CUMMINS INC. 2098
US231021AQ97,CUMMINS INC. 2043
XS0496488395,COTE D'IVOIRE 10/32 REGS
XS1631415400,COTE D'IVOIRE 17/33 REGS
US26439XAC74,DCP MIDSTR.LLC 2030
DE000A0LPMX0,DEPFA ACS BK 07/37 REGS
US23291KAJ43,DH EUR.F.II 19/39
US23291KAK16,DH EUR.F.II 19/49
US23330JAA97,DP WORLD   2037 MTN 144A
US23330JAB70,DP WORLD 2048 MTN 144A
XS0308427581,DP WORLD  07/37 MTN REGS
XS1883879006,DP WORLD 18/48 MTN REGS
XS2056719359,DP WORLD 19/49 MTN REGS
US250847EK26,DTE ELECTRIC 2042 B
US23338VAA44,DTE ELECTRIC 2043 A
US23338VAF31,DTE ELECTRIC 2046 A
US23338VAJ52,DTE ELECTRIC 19/49 A
US23338VAL09,DTE ELECTRIC 20/50 B
US23338VAE65,DTE ELECTRIC 2045 A
US250847EH96,DTE ELECTRIC 2041 H
US250847EA44,DTE ELECTRIC 2037 E
US250847DU17,DETROIT EDISON 2032
US233331AJ63,DTE EN. CO. 2033
US594457BT97,DTE GAS              2033
US233835AQ08,DAIMLER FIN.N.A. 01/31
US235851AR35,DANAHER CORP. 15/45
US237194AH88,DARDEN REST.INC. 2037
US237194AM73,DARDEN REST.INC. 18/48
US237194AE57,DARDEN REST.INC. 2035
US244199BK00,DEERE + CO 20/50
US244199BA28,DEERE CO. 2031
US244199BG97,DEERE + CO 19/49
US244199BF15,DEERE CO. 2042
US24702RAM34,DELL INC. 2040
US24702RAF82,DELL INC. 2038
USU2526DAE95,DELL INT./EMC 16/36 REGS
USU24724AP82,DELL IN./EMC 20/30 REGS
USU2526DAF60,DELL INT./EMC 16/46 REGS
US251526BN89,DT.BANK NY SUB.NTS 13/32
DE000A1PG3H8,DT.PFBR.BANK MTN.35197 DL
DE000A1PG3J4,DT.PFBR.BANK MTN.35198 DL
US251566AA37,DT.TELEKOM   20/50 144A
USD2035MYV82,DT.TELEKOM    20/50 REG.S
US25156PAD50,DT.TELEK.INTL F. 02/32
US25156PAR47,DT.TELEK.INTL F. 2042
US25156PBC68,DT.TELEK.INTL F.2038 144A
USN27915AB85,DT.TELEK.INTL F. 12/42
USN2557FFM16,DT.TELEK.INTL F.18/38REGS
US25179MAU71,DEVON ENERGY 15/45
US25179MAN39,DEVON ENERGY 12/42
US251799AA02,DEVON ENERGY 2032
US25179MAL72,DEVON ENERGY 11/41
US25179SAD27,DEVON FINANCING 2031
US25243YAH27,DIAGEO CAPITAL PLC 06/36
US25243YAV11,DIAGEO CAPITAL 13/43
US25245BAA52,DIAGEO INV. 12/42
US25271CAL63,DIAMOND OFFSH.DRILL.2039
US25271CAN20,DIAMOND OFFSH.DRILL.13/43
US25459HAZ82,DIRECTV HLDGS/FING 2041
US25459HAX35,DIRECTV HLDGS/FING 2040
US25459HBG92,DIRECTV HLDGS/FING 12/42
US25470DAG43,DISCOVERY COMM. 12/42
US25470DAD12,DISCOVERY COMM. 10/40
US25470DAS80,DISCOVERY COMM. 17/37
US25470DAJ81,DISCOVERY COMM. 13/43
US25470DAT63,DISCOVERY COMM. 17/47
US256677AH84,DOLLAR GEN N 20/50
USP3579EBE60,DOMINIK.REPUBLIK 15/45
USP3579ECE51,DOMINIK.REP 19/49 REGS
USP3579EAY34,DOMINIK.REPUBLIK 14/44
US25746UBM09,DOMINION RES.(NEW) 2041
US25746UBD00,DOMINION RES.(NEW) 2038
US25746UAN90,DOMINION RES.(NEW) 2033
US25746UCC18,DOMINION RES.(NEW) 14/44
US25746UAV17,DOMINION RES.(NEW) 2035
US25746UBY47,DOMINION R.(NEW) 2054 FLR
US25746UBQ13,DOMINION RES.(NEW) 2042
US257375AJ44,DOMINION GAS E.H. 2044 C
US25746NAA37,DOMINION RES.C.T.III 2031
US257559AJ34,DOMTAR 2042
US257559AK07,DOMTAR 2044
US260003AG33,DOVER 2038
US260003AK45,DOVER 2041
XS0097772965,DRESD.FDG.TR.29/31 I
US26078JAE01,DUPONT DE NEMOURS 18/38
US26078JAF75,DUPONT DE NEMOURS 18/48
XS0880597603,DUBAI DOF SUKUK 13/43
US264399ED44,DUKE ENER. CAROLINAS 2032
US26442CAP95,DUKE ENERGY CAROL. 2045
US26442CAN48,DUKE ENERGY CAROL. 12/42
US26442CAM64,DUKE ENERGY CAROL. 2041
US26442CAR51,DUKE ENERGY CAROL.16/46
US26442CAB00,DUKE ENERGY CAROL. 2038
US26442CAU80,DUKE ENERGY CAROL.18/48
US26442CAA27,DUKE ENERGY CAROL. 2037
US26442CAT18,DUKE ENERGY CAROL.17/47
US26442CAH79,DUKE ENERGY CAROL. 2040
US26441CAP05,DUKE ENERGY 15/45
US26441CBF14,DUKE ENERGY 19/49
US26444HAF82,DUKE ENERGY FLORIDA 18/48
US26444HAA95,DUKE ENERGY FLORIDA 2046
US341099CL11,DUKE ENERGY FLORIDA  2038
US341099CB39,DUKE ENERGY FLORIDA 2033
US341099CH09,DUKE ENERGY FLORIDA  2037
US26443TAB26,DUKE ENERGY 19/49
US26443TAA43,DUKE ENERGY IND 16/46
US263901AD25,DUKE ENERGY INDIANA 12/42
US26443TAC09,DUKE ENERGY 20/50
US263901AA85,DUKE ENERGY INDIANA 08/38
US693627AY70,DUKE ENERGY INDIANA 2035
US172070CP76,DUKE ENERGY OHIO 2033
US172070CQ59,DUKE ENERGY OHIO 2033 B
US26442EAE05,DUKE ENERGY OHIO 16/46
US144141DB18,DUKE ENRGY PROGRESS 12/42
US144141DD73,DUKE ENERGY PROGRESS 2043
US144141CV80,DUKE ENERGY PROGRESS 2035
US144141CU08,DUKE ENERGY PROGRESS 2033
US26442UAB08,DUKE ENERGY PROGR. 15/45
US26442UAE47,DUKE ENERGY PROGR. 2047
US26442RAD35,DUKE ENERGY PROGRESS 2044
US26442UAC80,DUKE ENERGY PROGR. 2046
US26442RAB78,DUKE ENERGY PROGRESS 2044
US26441YBD85,DUKE REAL.LP 20/50
US26441YBE68,DUKE REAL.LP 20/30
USN3033QAU69,E.ON INTL FIN.08/38 REGS
US29278GAC24,ENEL FIN.INTL 2047 144A
US29268BAF85,ENEL FIN.INTL 2039 144A
US29268BAC54,ENEL FIN.INTL 2037 144A
USL2967VED30,ENEL FIN.INTL 09/39 REGS
USN30707AE88,ENEL FIN.INTL 17/47 REGS
USN30707AH10,ENEL FIN.INTL 17/47REGS 2
USL2967VCZ69,ENEL FIN.INTL 07/37 REGS
US26875PAN15,EOG RESOURCES 15/35
US26875PAQ46,EOG RESOURCES 16/36
US26885BAE02,EQM MIDSTREAM PARTN.18/48
USU29490AP18,ERAC USA FIN. 15/45 REGS
USU29490AT30,ERAC USA FIN. 16/46 REGS
US26884ABB89,ERP OPERATING 2044
US277432AL49,EASTMAN CHEM. CO. 12/42
US277432AP52,EASTMAN CHEM. CO. 14/44
US278062AF18,EATON CORP. 17/47
US278062AD69,EATON CORP. 13/32
US278062AE43,EATON CORP. 2042
US278865AW08,ECOLAB 16/46
US278865BA78,ECOLAB 2047
US278865AM26,ECOLAB 11/41
US279158AJ82,ECOPETROL 14/45
US279158AE95,ECOPETROL 13/43
XS0115743519,ECUADOR      BONDS 00/30
US28336LBH15,EL PASO CORP 06/37
US283677AZ52,EL PASO ELECTRIC CO 2044
US28368EAE68,EL PASO CORP.  2032 MTN
US28368EAD85,EL PASO CORP.  2031 MTN
US28368EAA47,EL PASO CORP.  00/30 MTN
USP01012AN67,EL SALVADOR 05/35 REGS
USP01012AR71,EL SALVADOR 11/41 REGS
XS0146173371,EL SALVADOR 02/32 REGS
FR0013210978,EL. FRANCE 16-46 MTN
FR0013464963,ELECT.FRANCE 19/69 MTN
US268317AK07,ELEC.DE FRANCE 2044 144A
US268317AT16,ELEC.DE FRANCE 2048 144A
US268317AV61,ELEC.DE FRANCE 2038 144A
US268317AQ76,ELEC.DE FRANCE 2045 144A
US268317AP93,ELEC.DE FRANCE 2035 144A
US268317AC80,ELEC.DE FRANCE 2039 144A
US268317AE47,ELEC.DE FRANCE 10/40 144A
USF2893TAL01,ELEC.DE FRANCE14/2114REGS
USF2893TAT37,ELEC.DE FRANCE 18/48 REGS
USF2893TAQ97,ELEC.DE FRANCE 15/45 REGS
USF2893TAV82,ELEC.DE FRANCE 18/38 REGS
USF2893TAP15,ELEC.DE FRANCE 15/35 REGS
USF2893TAE67,ELEC.DE FRANCE 10/40 REGS
USF2893TAR70,ELEC.DE FRANCE 15/55 REGS
USF2893TAC02,ELEC.DE FRANCE 09/39 REGS
USF2893TAK28,ELEC.DE FRANCE 14/44 REGS
US532457BJ65,LILLY (ELI) 15/45
US532457BS64,ELI LILLY 19/39
US532457BY33,ELI LILLY 20/50
US532457BU11,ELI LILLY 19/59
US532457BG27,LILLY (ELI) 2044
US532457BT48,ELI LILLY 19/49
US532457BA56,LILLY (ELI) 2037
US29078EAA38,EMBARQ CORP. 2036
US29135LAB62,ABU DHABI 2047 MTN 144A
US29135LAJ98,ABU DHABI 20/50 MTN 144A
US29135LAF76,ABU DHABI 19/49 MTN 144A
XS1696899035,ABU DHABI 17/47 MTN REGS
XS2125308242,ABU DHABI 20/50 MTN REGS
XS2057866191,ABU DHABI 19/49 MTN REGS
XS1720052254,EMI.SEM.W.P. 17/35 REGS
US29245JAK88,EMPRESA NAC.PET.2047 144A
USP37110AM89,EMPRESA NAC.PET.17/47REGS
US29247QAA22,ETESA 19/49 144A
USP37146AA81,ETESA 19/49 REGS
USP37466AP78,EMPRESA TRANS.D.17/47REGS
USP37466AS18,EMPRESATRANS 20/50 REGS
XS1498442521,ENBW AG  ANL.16/77
US29336UAD90,ENLINK MIDSTR.PART. 14/45
US29250RAX44,ENBRIDGE ENERGY 15/45
US29250RAG11,ENBRIDGE ENERGY 2034
US29250RAP10,ENBRIDGE ENERGY 2038
US29250RAT32,ENBRIDGE ENERGY 2040
US29250NAS45,ENBRIDGE 17/77 FLR 17-A
US29250NAM74,ENBRIDGE 16/46
US29250NAJ46,ENBRIDGE 14/44
US29267HAA77,ENDURANCE SP. HLDGS 2034
US33766JAF03,ENERGY HARBOR CORP. 09/39
US29273RAZ29,ENERGY TRANSFER PAR. 2043
US29273RBE80,ENERGY TRANSFER PAR. 2035
US29273RAF64,ENERGY TRANSFER PAR. 2036
US29273RAP47,ENERGY TRANSFER PAR. 2041
US29273RAT68,ENERGY TRANSFER PAR.13/43
US29273RAJ86,ENERGY TRANSFER PAR. 2038
US29273RAR03,ENERGY TRANSFER PAR.12/42
US29273RBF55,ENERGY TRANSFER PAR. 2045
US29273RBL24,ENERGY TRANSFER PAR. 2047
US29273RBA68,ENERGY TRANSFER PAR. 2066
US29273RBJ77,ENERGY TRANSFER PAR. 2045
US29278NAE31,ENERGY TRANSFER OPE.18/48
US29279FAA75,ENERG.TR.OP. 19/49
US29278NAR44,ENERG.TR.OP. 20/50
US29278NAD57,ENERGY TRANSFER OPE.13/38
US29364DAT72,ENTERGY ARKANSAS 2044
US29364GAK94,ENTERGY CORP 20/50
US29364WBA53,ENTERGY LOUIS. 2033
US29364WBB37,ENTERGY LOUIS. 2048
US29364WAX65,ENTERGY LOUIS. 2031
US29364WBC10,ENTERGY LOU. 19/50
US29364WAV00,ENTERGY LOUIS. LLC 2045
US29366WAA45,ENTERGY MISS 19/49
US29365TAH77,ENTERGY TEX 19/39
US29365TAD63,ENTERGY TEXAS 2045
US29379VBA08,ENTERPR.PRODS OP. 2044
US29379VAW37,ENTERPR.PRODS OP. 12/42
US29379VBU61,ENTERPR.PRODS OP. 18/49
US293791AF64,ENTERPR.PROD.OP.2033
US29379VAY92,ENTERPR.PRODS OP. 2043
US29379VAQ68,ENTERPR.PRODS OP. 2040
US29379VAV53,ENTERPR.PRODS OP. 2042
US29379VBR33,ENTERPR.PRODS OP. 2078
US29379VBC63,ENTERPR.PRODS OP. 2045
US29379VBW28,ENTERP.P.OP. 19/50
US29379VBY83,ENTERP.P.OP. 20/51
US29379VBF94,ENTERPR.PRODS OP. 2054
US29379VBQ59,ENTERPR.PRODS OP. 18/48
US29379VBJ17,ENTERPR.PRODS OP. 15/46
US29379VAT08,ENTERPR.PRODS OP. 2041
US293791AT68,ENTERPR.PROD.OP.05/35 B
US29379VAG86,ENTERPR.PRODS OP. 2039
US29379VBZ58,ENTERP.P.OP. 20/60
US294429AG04,EQUIFAX INC. 2037
US29444UBH86,EQUINIX 20/30
US29444UBJ43,EQUINIX 20/50
US29446MAC64,EQUINOR 19/49
US29446MAH51,EQUINOR 20/50
US29446MAG78,EQUINOR 20/40
US85771PAC68,EQUINOR ASA 2040
US85771PAE25,EQUINOR ASA 2041
US85771PAL67,EQUINOR ASA 13/43
US85771PAQ54,EQUINOR ASA 13/43
US03836WAC73,ESSENTIAL UTILIT. 19/49
US29717PAV94,ESSEX PORTF. 20/32
US29717PAS65,ESSEX PORTFOLIO 18/48
US298785DV50,EIB EUR.INV.BK 06/36
