,ISIN,NAME
19366,USU88868AB71,T-Mobile USA Inc. DL-Notes 2020(20/40) Reg.S
19367,US84265VAE56,Southern Copper Corp. DL-Notes 2010(10/40)
19368,XS2156768546,Deutsche Bahn Finance GmbH Medium-Term Notes 2020(40)
19369,US06051GHU67,Bank of America Corp. DL-FLR Notes 2019(19/40)
19370,US369604BX09,General Electric Co. DL-Notes 2020(20/40)
19371,US097023CV59,Boeing Co. DL-Notes 2020(20/40)
19372,XS2168630205,Heineken N.V. EO-Medium-Term Nts 2020(20/40)
19373,US254687FY73,"Walt Disney Co., The DL-Notes 2020(20/40)"
19374,XS0362679176,Southern Gas Networks PLC LS-Medium-Term Nts 2008(40)
19375,US459200KK67,Intl Business Machines Corp. DL-Notes 2020(20/40)
19376,XS2176569312,Total Capital International 40
19377,XS2178457425,Richemont Intl Holding S.A. EO-Notes 2020(20/40)
19378,US717081EZ22,Pfizer Inc. DL-Notes 2020(20/40)
19379,US191216CW80,"Coca-Cola Co., The DL-Notes 2020(20/40)"
19380,XS2185868051,Airbus SE EO-Medium-Term Nts 2020(20/40)
19381,US58933YBA29,Merck &amp; Co. Inc. DL-Notes 2020(20/40)
19382,US68389XAM74,Oracle Corp. DL-Notes 2010(10/40)
19383,US00206RDF64,AT &amp; T Inc. DL-Notes 2016(16/40)
19384,US04650NAB01,AT &amp; T Inc. DL-Notes 2011(11/40)
19385,US037411AW56,Apache Corp. DL-Notes 2010(10/40)
19386,US24702RAM34,Dell Inc. DL-Notes 2010(10/40)
19387,XS0452187320,ENEL Finance Intl N.V. LS-Medium-Term Notes 2009(40)
19388,US057224AZ09,Baker Hughes Holdings LLC DL-Notes 2010(10/40)
19389,XS0543369184,Lloyds Bank PLC LS-Medium-Term Notes 2010(40)
19390,US594918AJ36,Microsoft Corp. DL-Notes 2010(40)
19391,US46625HHV50,JPMorgan Chase &amp; Co. DL-Notes 2010(40)
19392,USU75888AB09,Reliance Holding USA Inc. DL-Notes 2010(10/40) Reg.S
19393,US931142CY78,Walmart Inc. DL-Notes 2010(40)
19394,US767201AL06,Rio Tinto Finance USA Ltd. DL-Notes 2010(10/40)
19395,FR0010961581,Electricit&#233; de France (E.D.F.) EO-Medium-Term Notes 2010(40)
19396,XS0182703743,General Electric Co. LS-Medium-Term Notes 2003(40)
19397,US67077MAQ15,Nutrien Ltd. DL-Notes 2018(18/41)
19398,US71645WAS08,Petrobras Global Finance B.V. DL-Notes 2011(41)
19399,US38141GGM06,"Goldman Sachs Group Inc., The DL-Notes 2011(41)"
19400,US594918AM64,Microsoft Corp. DL-Notes 2011(41)
19401,US90131HBQ74,TFCF America Inc. DL-Notes 2011(11/41)
19402,US03938LAS34,ArcelorMittal S.A. DL-Notes 2011(11/41)
19403,US56585AAF93,Marathon Petroleum Corp. DL-Notes 2011(11/41)
19404,US00206RDG48,AT &amp; T Inc. DL-Notes 2016(16/41)
19405,US00206RJF01,AT &amp; T Inc. DL-Bonds 2019(19/41)
19406,US63946BAG59,NBCUniversal Media LLC DL-Notes 2011(11/41)
19407,USP98088AA83,Votorantim Cimentos Intl S.A. DL-Notes 2011(11/41) Reg.S
19408,XS0969574598,Equinor ASA LS-Medium-Term Nts 2013(13/41)
19409,US931142DB66,Walmart Inc. DL-Notes 2011(41)
19410,US46647PBM77,JPMorgan Chase &amp; Co. DL-FLR Notes 2020(20/41)
19411,USG21895AC44,CNPC (HK) Overseas Capital Ltd DL-Notes 2011(11/41) Reg.S
19412,US95000U2Q52,Wells Fargo &amp; Co. DL-FLR Med.-T.Nts 2020(20/41)
19413,XS0629875708,Co&#246;peratieve Rabobank U.A. LS-Medium-Term Notes 2011(41)
19414,US149123BS95,Caterpillar Inc. DL-Notes 2011(11/41)
19415,US06849RAG74,Barrick North America Fin.LLC DL-Notes 2011(11/41)
19416,US00206RJZ64,AT &amp; T Inc. DL-Notes 2020(20/41)
19417,US71654QAZ54,Petr&#243;leos Mexicanos (PEMEX) DL-Med.-T.Nts 2011(11/41)
19418,US06051GJE08,Bank of America Corp. DL-FLR Notes 2020(20/41)
19419,US46625HJB78,JPMorgan Chase &amp; Co. DL-Bonds 2011(41)
19420,US25179MAL72,Devon Energy Corp. DL-Notes 2011(11/41)
19421,USU1065PAA94,Braskem America Finance Co. DL-Notes 2011(11/41) Reg.S
19422,CH0419041386,Luzerner Kantonalbank AG SF-Anl. 2019(41)
19423,XS0812855277,Am&#233;rica M&#243;vil S.A.B. de C.V. LS-Notes 2012(12/41)
19424,US00206RBA95,AT &amp; T Inc. DL-Notes 2011(11/41)
19425,US496902AK39,Kinross Gold Corp. DL-Notes 2012(12/41)
19426,US88732JBB35,Time Warner Cable LLC DL-Notes 2011(11/41)
19427,US428236BR31,HP Inc. DL-Notes 2011(11/41)
19428,US031162BE93,Amgen Inc. DL-Notes 2010(10/41)
19429,XS1499594916,Nederlandse Waterschapsbank NV EO-Medium-Term Notes 2016(41)
19430,CH0419041584,St. Galler Kantonalbank AG SF-Anl. 2019(41)
19431,FR0011132356,Electricit&#233; de France (E.D.F.) LS-Medium-Term Notes 2011(41)
19432,FR0013455821,Engie 41
19433,XS0701227075,MDGH - GMTN B.V. DL-Med.-Term Nts 2011(41)Reg.S
19434,US92343VBE39,Verizon Communications Inc. DL-Notes 2011(11/41)
19435,USQ66511AB43,Newcrest Finance Pty Ltd. DL-Notes 2011(41) Reg.S
19436,USC98874AJ64,Glencore Finance (Canada) Ltd. DL-Notes 2011(11/41) Reg.S
19437,US30219GAG38,Express Scripts Holding Co. DL-Notes 2011(11/41)
19438,US718172AM11,Philip Morris Internat. Inc. DL-Notes 2011(41)
19439,US260543CE14,"Dow Chemical Co., The DL-Notes 2011(11/41)"
19440,US85771PAE25,Equinor ASA DL-Notes 2011(11/41)
19441,US375558AS26,Gilead Sciences Inc. DL-Notes 2011(11/41)
19442,US25468PCR55,TWDC Enterprises 18 Corp. DL-Medium-Term Nts 2011(11/41)
19443,US893830AZ29,Transocean Inc. DL-Notes 2011(11/41)
19444,US48126BAA17,JPMorgan Chase &amp; Co. DL-Notes 2011(42)
19445,US35177PAX50,Orange S.A. DL-Notes 2012(12/42)
19446,US404280AM17,HSBC Holdings PLC DL-Notes 2011(42)
19447,US035240AG57,Anheuser-Busch InBev Ww Inc. DL-Notes 2016(16/42)
19448,US037411AY13,Apache Corp. DL-Notes 2010(10/42)
19449,USP30179AK43,Com. Federal de Electr. (CFE) DL-Notes 2012(42) Reg.S
19450,US58013MEN02,McDonald&#39;s Corp. DL-Medium-Term Nts 2012(12/42)
19451,US713448BZ06,PepsiCo Inc. DL-Notes 2012(12/42)
19452,US651639AP18,Newmont Corp. DL-Notes 2012(41/42)
19453,US65504LAK35,Noble Holding Intern. Ltd. DL-Notes 2012(12/42)
19454,US00206RDH21,AT &amp; T Inc. DL-Notes 2016(16/42)
19455,US156700AT34,CenturyLink Inc. DL-Notes 2012(12/42) Ser.U
19456,US718172AP42,Philip Morris Internat. Inc. DL-Notes 2012(42)
19457,US76720AAD81,Rio Tinto Finance (USA) PLC DL-Notes 2012(41/42)
19458,XS0248395245,Tesco PLC LS-Medium-Term Notes 2006(42)
19459,US067901AH18,Barrick Gold Corp. DL-Notes 2012(12/42)
19460,XS0294624373,GlaxoSmithKline Cap. PLC LS-Medium-Term Notes 2007(42)
19461,US718546AH74,Phillips 66 DL-Notes 2012(12/42)
19462,US60871RAD26,Molson Coors Beverage Co. DL-Notes 2012(12/42)
19463,US25245BAA52,Diageo Investment Corp. DL-Notes 2012(12/42)
19464,US25470DAG43,Discovery Communications LLC DL-Notes 2012(12/42)
19465,USG8189YAC87,Sinopec Grp Over.Dev.2012Ltd. DL-Notes 2012(42) Reg.S
19466,US126408GW72,CSX Corp. DL-Notes 2011(41/42)
19467,US50076QAE61,"Kraft Heinz Co., The DL-Notes 2012(42)"
19468,US031162BH25,Amgen Inc. DL-Notes 2011(11/42)
19469,US459200HF10,Intl Business Machines Corp. DL-Notes 2012(12/42)
19470,USG6710EAL41,Odebrecht Finance Ltd. DL-Notes 2012(42) Reg.S
19471,XS0799658637,JSC NC Kazakhstan Temir Zholy DL-Notes 2012(42) Reg.S
19472,XS0798491113,Time Warner Cable LLC LS-Notes 2012(12/42)
19473,US278642AF09,eBay Inc. DL-Notes 2012(12/42)
19474,US03523TBQ04,Anheuser-Busch InBev Ww Inc. DL-Notes 2012(12/42)
19475,US20030NBE04,Comcast Corp. DL-Notes 2012(12/42)
19476,US617482V925,Morgan Stanley DL-Notes 2012(42)
19477,XS1269176191,Apple Inc. LS-Notes 2015(15/42)
19478,US110122AU20,Bristol-Myers Squibb Co. DL-Notes 2012(12/42)
19479,US31428XAT37,Fedex Corp. DL-Notes 2012(12/42)
19480,US02209SAM52,Altria Group Inc. DL-Notes 2012(42)
19481,US713448CC02,PepsiCo Inc. DL-Notes 2012(12/42)
19482,US149123CB51,Caterpillar Inc. DL-Debts 2012(12/42)
19483,US718172AU37,Philip Morris Internat. Inc. DL-Notes 2012(42)
19484,US822582AT91,Shell International Finance BV DL-Notes 2012(12/42)
19485,DE000A1G85D0,Siemens Finan.maatschappij NV LS-Medium-Term Notes 2012(42)
19486,US91912EAA38,Vale S.A. DL-Notes 2012(42)
19487,US931422AK51,Walgreen Co. DL-Notes 2012(12/42)
19488,US046353AG32,AstraZeneca PLC DL-Notes 2012(12/42)
19489,USP57908AE83,Orbia Advance Corp. SAB de CV DL-Notes 2012(12/42) Reg.S
19490,XS0834399981,BHP Billiton Finance Ltd. LS-Medium-Term Notes 2012(42)
19491,USN39427AR59,Heineken N.V. DL-Notes 2012(12/42) Reg.S
19492,US369604BF92,General Electric Co. DL-Notes 2012(12/42)
19493,US91324PCA84,UnitedHealth Group Inc. DL-Notes 2012(12/42)
19494,USC98874AK38,Glencore Finance (Canada) Ltd. DL-Notes 2012(12/42) Reg.S
19495,US761713AW64,Reynolds American Inc. DL-Notes 2012(12/42)
19496,US92343VBG86,Verizon Communications Inc. DL-Notes 2012(12/42)
19497,US00287YAM12,AbbVie Inc. DL-Notes 2012(12/42)
19498,US84265VAG05,Southern Copper Corp. DL-Notes 2012(12/42)
19499,US594918AR51,Microsoft Corp. DL-Notes 2012(12/42)
19500,US260543CG61,"Dow Chemical Co., The DL-Notes 2012(12/42)"
19501,US25468PCX24,TWDC Enterprises 18 Corp. DL-Medium-Term Nts 2012(12/42)
19502,US025816BF52,American Express Co. DL-Notes 2012(42)
19503,XS0861990173,Telia Company AB LS-Med.-Term Notes 2012(12/42)
19504,US458140AP51,Intel Corp. DL-Notes 2012(12/42)
19505,US00206RBH49,AT &amp; T Inc. DL-Notes 2013(13/42)
19506,US539830BB41,Lockheed Martin Corp. DL-Notes 2012(42)
19507,XS0869315241,Novo Banco S.A. EO-Medium-Term Nts 2013(43)
19508,US345370CQ17,Ford Motor Co. DL-Notes 2013(43)
19509,US63946BAJ98,NBCUniversal Media LLC DL-Notes 2012(12/43)
19510,US20030NBG51,Comcast Corp. DL-Notes 2013(13/43)
19511,US035242AB27,Anheuser-Busch InBev Fin. Inc. DL-Notes 2013(13/43)
19512,USY8620BAQ42,Thai Oil PCL DL-Notes 2013(43) Reg.S
19513,XS0877741479,Novo Banco S.A. EO-Medium-Term Nts 2013(43)
19514,XS0881740384,Ooredoo International Finance DL-Med.-Term Nts 2013(43)Reg.S
19515,US98978VAH69,Zoetis Inc. DL-Notes 2013(13/43)
19516,US084670BK32,Berkshire Hathaway Inc. DL-Notes 2013(13/43)
19517,US92857WBD11,Vodafone Group PLC DL-Notes 2013(13/43)
19518,XS0888530911,Novo Banco S.A. EO-Medium-Term Nts 2013(43)
19519,US718172AW92,Philip Morris Internat. Inc. DL-Notes 2013(43)
19520,DE000A1HG1L4,Allianz Finance II B.V. LS-Med.-Term Nts 13(43) Ser.62
19521,US054303AZ59,Avon Products Inc. DL-Notes 2013(13/43)
19522,US35671DBC83,Freeport-McMoRan Inc. DL-Notes 2013(13/43)
19523,US92553PAP71,ViacomCBS Inc. DL-Notes 2012(12/43)
19524,XS0897950878,Novo Banco S.A. EO-Medium-Term Nts 2013(43)
19525,US377372AJ68,GlaxoSmithkline Capital Inc. DL-Notes 2013(13/43)
19526,US585055AY20,Medtronic Inc. DL-Notes 2013(13/43)
19527,US437076BA91,"Home Depot Inc., The DL-Notes 2013(13/43)"
19528,US25470DAJ81,Discovery Communications LLC DL-Notes 2013(13/43)
19529,XS0911024635,Saudi Electr. Glb. SUKUK Co.2 DL-Certificates 2013(43) Reg.S
19530,US931142DG53,Walmart Inc. DL-Notes 2013(42/43)
19531,US31428XAU00,Fedex Corp. DL-Notes 2013(13/43)
19532,USG81877AD72,Sinopec Capital (2013) Ltd. DL-Notes 2013(13/43) Reg.S
19533,US654106AD51,NIKE Inc. DL-Notes 2013(13/43)
19534,US58013MER16,McDonald&#39;s Corp. DL-Medium-Term Nts 2013(13/43)
19535,US594918AU80,Microsoft Corp. DL-Notes 2013(13/43)
19536,US06849RAK86,Barrick North America Fin.LLC DL-Notes 2013(13/43)
19537,US02209SAQ66,Altria Group Inc. DL-Notes 2013(43)
19538,US037833AL42,Apple Inc. DL-Notes 2013(13/43)
19539,XS0931961121,"Deutsche Bank AG, London Br. MN-Zero MTN v.13(15.05.43)"
19540,US85771PAL67,Equinor ASA DL-Notes 2013(13/43)
19541,US084664BV29,Berkshire Hathaway Fin. Corp. DL-Notes 2013(13/43)
19542,US58933YAJ47,Merck &amp; Co. Inc. DL-Notes 2013(13/43)
19543,US71647NAA72,Petrobras Global Finance B.V. DL-Notes 2013(13/43)
19544,USY7138AAF76,PT Pertamina (Persero) DL-Notes 2013(43) Reg.S
19545,USG8449VAC03,State Grid Overs.Inv.(13) Ltd. DL-Notes 2013(13/43) Reg.S
19546,XS0932036154,AT &amp; T Inc. LS-Notes 2013(13/43)
19547,US717081DE02,Pfizer Inc. DL-Notes 2013(13/43)
19548,XS0996575378,AA Bond Co Ltd. LS-Med.-T.Nts 2013(20.43)
19549,US406216BE02,Halliburton Co. DL-Notes 2013(13/43)
19550,US822582AY86,Shell International Finance BV DL-Notes 2013(13/43)
19551,US46625HJM34,JPMorgan Chase &amp; Co. DL-Notes 2013(43)
19552,US92553PAU66,ViacomCBS Inc. DL-Debts 2013(13/43)
19553,US92343VBT08,Verizon Communications Inc. DL-Notes 2013(13/43)
19554,US279158AE95,Ecopetrol S.A. DL-Notes 2013(13/43)
19555,US055451AV01,BHP Billiton Fin. (USA) Ltd. DL-Notes 2013(13/43)
19556,USG8200QAC09,Sinopec Grp Over.Dev.2013 Ltd. DL-Notes 2013(13/43) Reg.S
19557,XS0979391363,Co&#246;peratieve Rabobank U.A. RC-Zo Med.-Term Notes 2013(43)
19558,US94974BFP04,Wells Fargo &amp; Co. DL-Medium-Term Notes 2013(43)
19559,US172967HE47,Citigroup Inc. DL-Notes 2013(43)
19560,US85771PAQ54,Equinor ASA DL-Notes 2013(13/43)
19561,US59156RBG20,MetLife Inc. DL-Notes 2013(13/43)
19562,US718172BD03,Philip Morris Internat. Inc. DL-Notes 2013(43)
19563,US92936MAE75,WPP Finance 2010 DL-Notes 2013(13/43)
19564,US61945CAE30,"Mosaic Co., The DL-Notes 2013(13/43)"
19565,US59562VBD82,Berkshire Hathaway Energy Co. DL-Notes 2014(14/43)
19566,US884903BP96,Thomson Reuters Corp. DL-Notes 2013(13/43)
19567,US191241AF58,Coca-Cola FEMSA S.A.B. de C.V. DL-Notes 2013(13/43)
19568,US628530BC02,Mylan Inc. DL-Notes 2013(13/43)
19569,US478160BK90,Johnson &amp; Johnson DL-Notes 2013(13/43)
19570,US126650CD09,CVS Health Corp. DL-Notes 2013(13/43)
19571,XS1004109150,Aster Treasury PLC LS-Notes 2013(13/43)
19572,US037411BC83,Apache Corp. DL-Notes 2012(12/44)
19573,US949746RF01,Wells Fargo &amp; Co. DL-Notes 2013(44)
19574,US94973VBF31,Anthem Inc. DL-Notes 2013(13/44)
19575,USF2893TAK28,Electricit&#233; de France (E.D.F.) DL-Notes 2014(44) Reg.S
19576,US02209SAR40,Altria Group Inc. DL-Notes 2013(44)
19577,US46625HJU59,JPMorgan Chase &amp; Co. DL-Notes 2014(44)
19578,US03524BAF31,Anheuser-Busch InBev Fin. Inc. DL-Notes 2014(14/44)
19579,US685218AB52,Orange S.A. DL-Notes 2014(14/44)
19580,CH0398677671,Akademiska Hus AB SF-Med.-Term Notes 2018(44)
19581,XS1946027312,Futures Treasury PLC LS-Bonds 2019(19/44)
19582,US437076BD31,"Home Depot Inc., The DL-Notes 2013(13/44)"
19583,US96950FAN42,"Williams Companies Inc., The DL-Notes 2014(14/44)"
19584,US369604BH58,General Electric Co. DL-Notes 2014(14/44)
19585,US585055BD73,Medtronic Inc. DL-Notes 2014(14/44)
19586,US50247VAC37,LYB International Finance B.V. DL-Notes 2014(14/44)
19587,US12527GAE35,CF Industries Inc. DL-Notes 2014(14/44)
19588,US71647NAK54,Petrobras Global Finance B.V. DL-Notes 2014(14/44)
19589,US06051GFG91,Bank of America Corp. DL-Medium-Term Notes 2014(44)
19590,US92553PAW23,ViacomCBS Inc. DL-Debts 2014(14/44)
19591,US12189LAS07,Burlington Northern Santa Fe DL-Debts 2014(14/44)
19592,US375558AX11,Gilead Sciences Inc. DL-Notes 2014(14/44)
19593,US86765BAP40,Sunoco Logis. Partn. Oper. LP DL-Notes 2014(14/44)
19594,USU57346AE59,Mars Inc. DL-Notes 2019(19/44) Reg.S
19595,XS1054250318,Saudi Electr. Glb. SUKUK Co.3 DL-Bonds 2014(44) Reg.S
19596,USG2440JAG07,GTL Trade Finance Inc. DL-Bonds 2014(43/44) Reg.S
19597,US931142DQ36,Walmart Inc. DL-Notes 2014(14/44)
19598,US66989HAH12,Novartis Capital Corp. DL-Notes 2014(14/44)
19599,US037833AT77,Apple Inc. DL-Notes 2014(14/44)
19600,USG8449WAD68,State Grid Overs.Inv.(14) Ltd. DL-Notes 2014(14/44) Reg.S
19601,US418056AU19,Hasbro Inc. DL-Notes 2014(14/44)
19602,US74432QCA13,Prudential Financial Inc. DL-Med.-Term Notes 2014(14/44)
19603,US717081DK61,Pfizer Inc. DL-Notes 2014(14/44)
19604,US149123CD18,Caterpillar Inc. DL-Notes 2014(14/44)
19605,US69370RAA59,PT Pertamina (Persero) DL-Notes 2014(44) Reg.S
19606,XS0785710046,AT &amp; T Inc. LS-Notes 2012(12/44)
19607,US25468PDB94,TWDC Enterprises 18 Corp. DL-Medium-Term Nts 2014(14/44)
19608,US00206RCG56,AT &amp; T Inc. DL-Notes 2014(14/44)
19609,US00507UAH41,Allergan Funding SCS DL-Notes 2014(14/44)
19610,US71654QBE17,Petr&#243;leos Mexicanos (PEMEX) DL-Notes 2012(12/44)
19611,US38141EC311,"Goldman Sachs Group Inc., The DL-Medium-Term Nts 2014(14/44)"
19612,US68389XAW56,Oracle Corp. DL-Notes 2014(14/44)
19613,US026874DA29,American International Grp Inc DL-Notes 2014(14/44)
19614,US075896AC47,Bed Bath &amp; Beyond Inc. DL-Notes 2014(14/44)
19615,US902494AY91,Tyson Foods Inc. DL-Notes 2014(14/44)
19616,US620076BE80,Motorola Solutions Inc. DL-Notes 2014(14/44)
19617,USP57908AF58,Orbia Advance Corp. SAB de CV DL-Notes 2014(14/44) Reg.S
19618,XS1991245017,Manchester Airport Grp Fd PLC LS-Med.-Term Notes 2019(19/44)
19619,US260543CL56,"Dow Chemical Co., The DL-Notes 2014(14/44)"
19620,US920253AF89,Valmont Industries Inc. DL-Notes 2014(14/44)
19621,US444859BE13,Humana Inc. DL-Notes 2014(14/44)
19622,US91889DAF33,Valaris PLC DL-Notes 2014(14/44)
19623,CH0419041576,Luzerner Kantonalbank AG SF-Anl. 2019(44)
19624,US713448CQ97,PepsiCo Inc. DL-Notes 2014(14/44)
19625,US718172BL29,Philip Morris Internat. Inc. DL-Notes 2014(44)
19626,US718546AL86,Phillips 66 DL-Notes 2014(14/44)
19627,US023135AQ91,Amazon.com Inc. DL-Notes 2014(14/44)
19628,US075887BG35,"Becton, Dickinson &amp; Co. DL-Notes 2014(14/44)"
19629,US67077MAS70,Nutrien Ltd. DL-Notes 2018(18/45)
19630,US71654QBR20,Petr&#243;leos Mexicanos (PEMEX) DL-Notes 2014(14/45)
19631,US61747YDY86,Morgan Stanley DL-Notes 2015(15/45)
19632,US375558BA09,Gilead Sciences Inc. DL-Notes 2014(14/45)
19633,US084659AF84,Berkshire Hathaway Energy Co. DL-Notes 2015(15/45)
19634,US037833BA77,Apple Inc. DL-Notes 2015(15/45)
19635,US58933YAT29,Merck &amp; Co. Inc. DL-Notes 2015(15/45)
19636,USY72570AM99,Reliance Industries Ltd. DL-Notes 2015(15/45) Reg.S
19637,US29379VBC63,Enterprise Products Oper. LLC DL-Notes 2014(14/45)
19638,US718549AC27,Phillips 66 Partners LP DL-Notes 2015(15/45)
19639,US010392FM53,Alabama Power Co. DL-Notes 2015(15/45)
19640,US539830BD07,Lockheed Martin Corp. DL-Notes 2015(15/45)
19641,US94106LBC28,Waste Management Inc. (Del.) DL-Notes 2015(15/45)
19642,US097023BL86,Boeing Co. DL-Notes 2015(15/45)
19643,US30231GAN25,Exxon Mobil Corp. DL-Notes 2015(15/45)
19644,XS1203860934,B.A.T. Intl Finance PLC EO-Med.-Term Notes 2015(44/45)
19645,US832696AP30,J.M. Smucker Co. DL-Notes 2015(15/45)
19646,USY68856AQ98,PETRONAS Capital Ltd. DL-Notes 2015(45) Reg.S
19647,US12189LAW19,Burlington Northern Santa Fe DL-Debts 2015(15/45)
19648,US65504LAL18,Noble Holding Intern. Ltd. DL-Notes 2015(15/45)
19649,US06051GFQ73,Bank of America Corp. DL-Medium-Term Notes 2015(45)
19650,US84265VAJ44,Southern Copper Corp. DL-Notes 2015(15/45)
19651,US031162BZ23,Amgen Inc. DL-Notes 2015(15/45)
19652,US822582BF88,Shell International Finance BV DL-Notes 2015(15/45)
19653,US037833BH21,Apple Inc. DL-Notes 2015(15/45)
19654,US00287YAS81,AbbVie Inc. DL-Notes 2015(15/45)
19655,US913017CA50,Raytheon Technologies Corp. DL-Notes 2015(15/45)
19656,US86765BAQ23,Sunoco Logis. Partn. Oper. LP DL-Notes 2014(14/45)
19657,US747525AK99,QUALCOMM Inc. DL-Notes 2015(15/45)
19658,US58013MEV28,McDonald&#39;s Corp. DL-Medium-Term Nts 2015(15/45)
19659,US279158AJ82,Ecopetrol S.A. DL-Notes 2014(14/45)
19660,US855244AH20,Starbucks Corp. DL-Notes 2015(15/45)
19661,US00206RBK77,AT &amp; T Inc. DL-Notes 2013(13/45)
19662,US674599CF00,Occidental Petroleum Corp. DL-Notes 2015(15/45)
19663,US30161NAS09,Exelon Corp. DL-Notes 2015(15/45)
19664,US07177MAN39,Baxalta Inc. DL-Notes 2015(15/45)
19665,US91324PCR10,UnitedHealth Group Inc. DL-Notes 2015(15/45)
19666,US887317AX33,Warner Media LLC DL-Debentures 2015(15/45)
19667,US50077LAM81,Kraft Heinz Foods Co. DL-Notes 2016(16/45)
19668,US126650CN80,CVS Health Corp. DL-Notes 2015(15/45)
19669,US412822AE80,Harley-Davidson Inc. DL-Notes 2015(15/45)
19670,US458140AT73,Intel Corp. DL-Notes 2015(15/45)
19671,US06738EAJ47,Barclays PLC DL-Notes 2015(45)
19672,US478375AS78,Johnson Controls Internat. PLC DL-Notes 2016(17/45)
19673,US09062XAD57,Biogen Inc. DL-Notes 2015(15/45)
19674,US871829AY37,Sysco Corp. DL-Notes 2015(15/45)
19675,US42824CAY57,Hewlett Packard Enterprise Co. DL-Notes 2016(16/45)
19676,US38141GVS01,"Goldman Sachs Group Inc., The DL-Notes 2015(45/45)"
19677,US161175BA14,Charter Com.Oper.LLC/Cap.Corp. DL-Notes 2016(17/45)
19678,US654106AE35,NIKE Inc. DL-Notes 2015(15/45)
19679,US594918BL72,Microsoft Corp. DL-Notes 2015(15/45)
19680,US31428XBE58,Fedex Corp. DL-Notes 2015(15/45)
19681,US26138EAT64,Keurig Dr Pepper Inc. DL-Notes 2015(15/45)
19682,US66989HAK41,Novartis Capital Corp. DL-Notes 2015(15/45)
19683,US58013MFA71,McDonald&#39;s Corp. DL-Medium-Term Nts 2015(15/45)
19684,US92826CAF95,VISA Inc. DL-Notes 2015(15/45)
19685,XS0866596975,GlaxoSmithKline Cap. PLC LS-Medium-Term Notes 2012(45)
19686,US71654QBX97,Petr&#243;leos Mexicanos (PEMEX) DL-Med.-Term Notes 2016(16/46)
19687,US035242AN64,Anheuser-Busch InBev Fin. Inc. DL-Notes 2016(16/46)
19688,US03522AAJ97,An.Bu.Cos.LLC/An.Bu.I.B.Ww.Inc DL-Notes 2019(19/46)
19689,US037833BX70,Apple Inc. DL-Notes 2016(16/46)
19690,US375558BD48,Gilead Sciences Inc. DL-Notes 2015(15/46)
19691,US30231GAW24,Exxon Mobil Corp. DL-Notes 2016(16/46)
19692,US478160BV55,Johnson &amp; Johnson DL-Notes 2016(16/46)
19693,US31428XBG07,Fedex Corp. DL-Notes 2016(16/46)
19694,US871829BD80,Sysco Corp. DL-Notes 2016(16/46)
19695,US37045VAL45,General Motors Co. DL-Notes 2016(16/46)
19696,US713448DD75,PepsiCo Inc. DL-Notes 2015(15/46)
19697,US87612EBF25,Target Corp. DL-Notes 2016(16/46)
19698,USG8200TAE04,Sinopec Grp Over.Dev.2016 Ltd. DL-Notes 2016(16/46) Reg.S
19699,US822582BQ44,Shell International Finance BV DL-Notes 2016(16/46)
19700,US00287YAW93,AbbVie Inc. DL-Notes 2016(16/46)
19701,US00206RCQ39,AT &amp; T Inc. DL-Notes 2015(15/46)
19702,US458140AV20,Intel Corp. DL-Notes 2016(16/46)
19703,US931427AR91,Walgreens Boots Alliance Inc. DL-Notes 2016(16/46)
19704,US50077LAB27,Kraft Heinz Foods Co. DL-Notes 2016(16/46)
19705,US097023BS30,Boeing Co. DL-Notes 2016(16/46)
19706,US209111FH17,Cons. Edison Co. New York Inc. DL-Debts 2016(16/46)Ser.2016 A
19707,USU2526DAF60,Dell Intern. LLC/EMC Corp. DL-Notes 2016(16/46) Reg.S
19708,US68389XBJ37,Oracle Corp. DL-Notes 2016(16/46)
19709,US60871RAH30,Molson Coors Beverage Co. DL-Notes 2016(16/46)
