ISIN,NAME
XS1388625425,Fiat Chrysler Automobiles N.V. EO-Medium-Term Notes 2016(24)
XS1388661651,Deutsche Post AG Medium Term Notes v.16(21/21)
XS1388661735,Deutsche Post AG Medium Term Notes v.16(26/26)
XS1388868165,European Investment Bank TN-Zo Med.-Term Nts 2016(24)
XS1389219566,Citigroup Glob.Mkts Hldgs Inc. TN-Medium-Term Nts 2017(22)
XS1390245329,Danske Bank AS EO-Medium-Term Notes 2016(21)
XS1391067847,Daimler Intl Finance B.V. LS-Medium Term Notes v.16(22)
XS1391085740,CK Hutchison Finance (16) Ltd. EO-Notes 2016(23)
XS1391589626,Lloyds Bank PLC EO-Med.-Term Cov. Bds 2016(23)
XS1392159825,SBAB Bank AB (publ) EO-Medium-Term Notes 2016(21)
XS1392459381,Credit Suisse AG (Ldn Br.) EO-Medium-Term Notes 2016(26)
XS1392927072,Finnvera PLC EO-Medium-Term Nts 2016(26)
XS1394055872,European Investment Bank EO-Medium-Term Notes 2016(26)
XS1394065756,Länsförsäkringar Hypotek AB EO-Cov.Med.-Term Nts 2016(23)
XS1394103789,BNP Paribas S.A. EO-Medium-Term Notes 2016(22)
XS1394764689,Telefonica Emisiones S.A.U. EO-Medium-Term Notes 2016(26)
XS1394777665,Telefonica Emisiones S.A.U. EO-Medium-Term Notes 2016(22)
XS1394791492,ABN AMRO Bank N.V. EO-Cov. Med.-Term Nts 2016(31)
XS1395010397,Mondi Finance PLC EO-Med.-Term Notes 2016(24/24)
XS1395021089,Credit Agricole S.A. (Ldn Br.) EO-Med.-Term Nts 2016(26)
XS1395052639,Standard Chartered PLC DL-Notes 2016(26) Reg.S
XS1395057430,Telstra Corp. Ltd. EO-Med.-Term Notes 2016(16/26)
XS1395523001,Export-Import Bank of China DL-Notes 2016(21)
XS1395523779,Export-Import Bank of China DL-Notes 2016(26)
XS1396253236,DNB Boligkreditt A.S. EO-Mortg. Covered MTN 2016(23)
XS1396261338,BMW Finance N.V. EO-Medium-Term Notes 2016(24)
XS1396285279,Eurogrid GmbH MTN v.2016(2028/2028)
XS1396380930,BNG Bank N.V. DL-Med.-Term Nts 2016(21)Reg.S
XS1396767854,Naturgy Finance B.V. EO-Medium-Term Nts 2016(16/26)
XS1396780105,European Investment Bank ZY-Medium-Term Notes 2016(21)
XS1396830058,Deutsche Telekom Intl Fin.B.V. EO-Medium-Term Notes 2016(21)
XS1397023448,Kommunalbanken AS EO-Medium-Term Notes 2016(26)
XS1397134609,Linde Finance B.V. EO-Medium-Term Notes 2016(28)
XS1398336351,Merlin Properties SOCIMI S.A. EO-Medium-T.Notes 2016(16/23)
XS1398476793,Iberdrola International B.V. EO-Medium-Term Notes 2016(26)
XS1400165350,Bertelsmann SE & Co. KGaA MTN-Anleihe v.2016(2026/2026)
XS1400167133,Alliander N.V. EO-Medium-T. Notes 2016(26/26)
XS1400169428,Wells Fargo & Co. EO-FLR Med.-Term Nts 2016(21)
XS1400224546,EUROFIMA EO-Medium-Term Notes 2016(23)
XS1400342587,Distribuidora Intl de Alim.SA EO-Medium-Term Nts 2016(16/21)
XS1401114811,MOL Magyar Olaj-és Gázipa.Nyrt EO-Notes 2016(23)
XS1401174633,Heineken N.V. EO-Med.-T. Nts 2016(16/26)
XS1401196958,Unibail-Rodamco-Westfield SE EO-Medium-Term Nts 2016(16/27)
XS1401324972,Loxam S.A.S. EO-Notes 2016(16/23) Reg.S
XS1401331753,Carrefour S.A. EO-Med.-Term Notes 2016(16/24)
XS1401816761,Proven Honour Capital Ltd. DL-Bonds 2016(16/26)
XS1402169848,International Finance Corp. MN-Medium-Term Notes 2016(21)
XS1402176389,State Grid Overs.Inv.(16) Ltd. EO-Notes 2016(16/22) Reg.S
XS1402921412,JPMorgan Chase & Co. EO-Medium-Term Notes 2016(26)
XS1403014936,Unilever N.V. EO-Medium-Term Notes 2016(24)
XS1403015156,Unilever N.V. EO-Medium-Term Notes 2016(28)
XS1403263723,McDonald's Corp. EO-Medium-Term Nts 2016(21)
XS1403264291,McDonald's Corp. EO-Medium-Term Nts 2016(28)
XS1403264374,McDonald's Corp. EO-Medium-Term Nts 2016(23)
XS1403388694,Enagás Financiaciones S.A.U. EO-Medium-Term Notes 2016(28)
XS1403619411,Bank Gospodarstwa Krajowego EO-Medium-Term Nts 2016(26)
XS1405136364,Banco de Sabadell S.A. EO-Medium-Term Notes 2016(26)
XS1405762805,Telekom Finanzmanagement GmbH EO-Notes 2016(26/26)
XS1405763019,LANXESS AG FLR-Sub.Anl. v.2016(2023/2076)
XS1405765907,OI European Group B.V. EO-Notes 2016(16/24) Reg.S
XS1405766541,"Bahrain, Königreich DL-Bonds 2016(28) Reg.S"
XS1405766624,Verizon Communications Inc. EO-Notes 2016(16/28)
XS1405766897,Verizon Communications Inc. EO-Notes 2016(16/25)
XS1405767515,United Parcel Service Inc. EO-Notes 2016(16/28)
XS1405769487,PPG Industries Inc. EO-Notes 2016(16/25)
XS1405769727,Verizon Communications Inc. LS-Notes 2016(16/35)
XS1405769990,Ineos Group Holdings S.A. EO-Notes 2016(16/24) Reg.S
XS1405770220,"Jordanien, Königreich DL-Notes 2016(27) Reg.S"
XS1405770907,EnBW Energie Baden-Württem. AG FLR-Anleihe v.16(22/77)
XS1405775534,Thermo Fisher Scientific Inc. EO-Notes 2016(16/28)
XS1405775708,Thermo Fisher Scientific Inc. EO-Notes 2016(16/24)
XS1405775880,Bank of Georgia JSC DL-Notes 2016(23) Reg.S
XS1405777316,Bunge Finance Europe B.V. EO-Notes 2016(16/23)
XS1405780617,PerkinElmer Inc. EO-Notes 2016(16/26)
XS1405781425,American International Grp Inc EO-Notes 2016(16/23)
XS1405782407,Kraft Heinz Foods Co. EO-Notes 2016(16/24)
XS1405784015,Kraft Heinz Foods Co. EO-Notes 2016(16/28)
XS1408317433,Orange S.A. EO-Medium-Term Nts 2016(16/25)
XS1408380803,OP-Asuntoluottopankki Oyj EO-Cov. Med.-Term Nts 2016(23)
XS1409362784,FCE Bank PLC EO-Medium-Term Notes 2016(23)
XS1409382030,"Nederlandse Gasunie, N.V. EO-Medium-Term Nts 2016(26/26)"
XS1409634612,Volvo Car AB EO-Notes 2016(21)
XS1410417544,Kellogg Co. EO-Notes 2016(16/24)
XS1410426024,AXA S.A. EO-Med.-Term Nts 2016(28/28)
XS1410482282,MDGH - GMTN B.V. DL-Med.-Term Nts 2016(23)Reg.S
XS1411401083,Shell International Finance BV EO-Medium-Term Notes 2016(28)
XS1411403709,AstraZeneca PLC EO-Medium-Term Nts 2016(16/21)
XS1411404426,AstraZeneca PLC EO-Medium-Term Nts 2016(16/28)
XS1411404855,AstraZeneca PLC EO-Medium-Term Nts 2016(16/24)
XS1411405662,Shell International Finance BV EO-Medium-Term Notes 2016(24)
XS1411535286,Johnson & Johnson EO-Notes 2016(16/22)
XS1411535799,Johnson & Johnson EO-Notes 2016(16/24)
XS1412266816,Johnson & Johnson EO-Notes 2016(16/28)
XS1412266907,Johnson & Johnson EO-Notes 2016(16/35)
XS1412281534,Simon Intern. Finance S.C.A. EO-Notes 2016(16/25)
XS1412417617,National Australia Bank Ltd. EO-Medium-Term Nts 2016(26)
XS1412424662,CNH Industrial Finance Euro.SA EO-Medium-Term Notes 2016(23)
XS1413580579,Santander Consumer Finance SA EO-Medium-Term Nts 2016(21)
XS1414146669,Kreditanst.f.Wiederaufbau Med.Term Nts. v.16(24)
XS1415366720,Ceske Drahy AS EO-Notes 2016(23)
XS1415535696,Coca-Cola European Partn. PLC EO-Notes 2016(16/28)
XS1416470323,European Investment Bank LS-Medium-Term Notes 2016(21)
XS1416688890,Merlin Properties SOCIMI S.A. EO-Med.-Term Nts 2016(16/22)
XS1417876163,4 Finance S.A. EO-Notes 2016(16/21)
XS1417876759,Citigroup Inc. EO-FLR Med.-Term Nts 2016(21)
XS1418627821,African Export-Import Bank DL-Medium-Term Notes 2016(21)
XS1418630023,Nasdaq Inc. EO-Notes 2016(16/23)
XS1418631930,LeasePlan Corporation N.V. EO-Medium-Term Notes 2016(21)
XS1418786890,Société Générale S.A. EO-Medium-Term Notes 2016(23)
XS1418788755,Argentum Netherlands B.V. EO-FLR M.-T.LPN16(26/46)Zürich
XS1418849482,Aegon Bank N.V. EO-Med.-Term Cov.Bds 2016(23)2
XS1419636862,Essity AB EO-Medium-Term Nts 2016(16/21)
XS1419646317,BNP Paribas S.A. EO-Medium-Term Notes 2016(28)
XS1419661118,Hanesbrands Finance LU SCA EO-Notes 2016(16/24) Reg.S
XS1420336072,International Bank Rec. Dev. RC-Zero Med.-Term Nts 2016(24)
XS1420337633,Holcim Finance (Luxembg) S.A. EO-Medium-T. Notes 2016(16/23)
XS1420357318,Rumänien EO-Med.-T. Nts 2016(28) Reg.S
XS1420379551,Nederlandse Waterschapsbank NV EO-Medium-Term Notes 2016(36)
XS1421827269,Swiss Re Finance [UK] PLC EO-Notes 2016(23)
XS1422033164,SNCF Réseau S.A. EO-Medium-Term-Notes 2016(21)
XS1422314689,China Development Bank EO-Medium-Term Notes 2016(21)
XS1422841202,ABN AMRO Bank N.V. EO-Medium-Term Notes 2016(22)
XS1422919594,ANZ New Zealand (Intl) Ltd. EO-Medium-Term Notes 2016(21)
XS1422953932,European Investment Bank EO-Medium-Term Notes 2016(32)
XS1423826798,REN Finance B.V. EO-Med.-Term Nts 2016(23)Ser.3
XS1424730973,Danske Bank AS EO-Medium-Term Notes 2016(23)
XS1425199848,Credit Agricole S.A. (Ldn Br.) EO-Medium-Term Notes 2016(22)
XS1425274484,HeidelbergCement AG Medium Term Notes v.16(16/24)
XS1426022536,Sumitomo Mitsui Financ. Group EO-Notes 2016(26)
XS1428088626,"Kroatien, Republik EO-Notes 2017(27)"
XS1428769738,Credit Suisse AG (Ldn Br.) EO-Medium-Term Notes 2016(23)
XS1428771809,BNG Bank N.V. EO-Med.-T.Notes 2016(24) Reg.S
XS1428782160,ESB Finance DAC EO-Medium-Term Nts 2016(16/31)
XS1428953407,HSBC Holdings PLC EO-Medium-Term Notes 2016(28)
XS1429027375,THALES S.A. EO-Med.-T. Notes 2016(16/23)
XS1429037929,Council of Europe Developm.Bk EO-Medium-Term Notes 2016(26)
XS1429528588,SpareBank 1 SMN EO-Medium-Term Notes 2016(21)
XS1429577791,SR-Boligkreditt A.S. EO-Mortg. Covered MTN 2016(21)
XS1429673327,ORLEN Capital AB EO-Notes 2016(23)
XS1431730388,Nordic Investment Bank EO-Medium-Term Notes 2016(24)
XS1432384409,TenneT Holding B.V. EO-Med.-Term Notes 2016(16/36)
XS1432384664,TenneT Holding B.V. EO-Med.-Term Notes 2016(16/26)
XS1432392170,Stora Enso Oyj EO-Medium-Term Nts 2016(16/23)
XS1432493879,"Indonesien, Republik EO-Med.-T. Nts 2016(23) Reg.S"
XS1432510631,Nord/LB Lux.S.A. Cov.Bond Bk. EO-M.-T.Lett.d.Ga.Publ. 16(23)
XS1432593660,Westpac Sec. NZ Ltd. (Ldn Br.) EO-Med.-T.Mtg.Cov.Bds 2016(21)
XS1433214449,Cemex Finance LLC EO-Notes 2016(16/24) Reg.S
XS1433231377,DVB Bank SE MTN-IHS v.2016(2023)
XS1433314314,"Buenos Aires, Province of... DL-Bonds 2016(25-27) Reg.S"
XS1433512891,Otto (GmbH & Co KG) MTN v.2016(2016/2023)
XS1434170426,Sysco Corp. EO-Notes 2016(16/23)
XS1434582703,BNZ Inter. Fund. Ltd.(Ldn Br.) EO-Med.-T.Mtg.Cov.Bds 2016(21)
XS1435031270,Stadshypotek AB EO-Med.-T. Hyp.-Pfandbr.16(22)
XS1435056426,Southern Power Co. EO-Notes 2016(16/26) Ser.2016B
XS1435295925,FCA Bank S.p.A. (Irish Branch) EO-Medium-Term Notes 2016(21)
XS1435774903,Jyske Realkredit A/S EO-Cov. Bonds 2016(23)
XS1437623355,Bank of China Ltd. (Lux Br.) EO-Medium-Term Notes 2016(21)
XS1439749109,Teva Pharmac.Fin.NL II B.V. EO-Notes 2016(16/20)
XS1439749281,Teva Pharmac.Fin.NL II B.V. EO-Notes 2016(16/24)
XS1439749364,Teva Pharmac.Fin.NL II B.V. EO-Notes 2016(16/28)
XS1441837546,Deutsche Bahn Finance GmbH EO-Medium-Term Notes 2016(31)
XS1443997223,Total Capital Intl S.A. EO-Medium-Term Notes 2016(23)
XS1443997819,Total Capital Intl S.A. EO-Medium-Term Notes 2016(28)
XS1445566158,Nestlé Holdings Inc. DL-Medium-Term Notes 2016(21)
XS1445725218,BNG Bank N.V. EO-Med.-T. Notes 2016(24)
XS1446746189,PepsiCo Inc. EO-Notes 2016(16/28)
XS1449586673,Coca-Cola Amatil Ltd. AD-Medium-Term Notes 2016(22)
XS1449707055,Aroundtown SA EO-Notes 2016(16/24)
XS1451539487,Deutsche Bahn Finance GmbH EO-Zo Med.-Term Nts. 2016(21)
XS1453477181,L-Bank Bad.-Württ.-Förderbank DL-MTN Serie 5567 v.16(21)
XS1456422135,JPMorgan Chase & Co. EO-Medium-Term Nts 2016(23/24)
XS1456455572,Canadian Imperial Bk of Comm. EO-Med.-T. Cov.Notes 2016(22)
XS1457553367,"Zypern, Republik EO-Medium-Term Notes 2016(23)"
XS1457608013,Citigroup Inc. EO-Medium-Term Nts 2016(16/23)
XS1457608286,Citigroup Inc. EO-Medium-Term Nts 2016(16/28)
XS1458405898,Bank of America Corp. EO-Medium-Term Nts 2016(17/23)
XS1458408306,"Goldman Sachs Group Inc., The EO-FLR Med.-Term Nts 2016(21)F"
XS1458408561,"Goldman Sachs Group Inc., The EO-Medium-Term Notes 2016(26)"
XS1458458665,Commonwealth Bank of Australia EO-Mortg.Cov.Med.-T.Nts 16(26)
XS1458461883,Wells Fargo & Co. AD-Medium-Term Notes 2016(21)
XS1458462006,Wells Fargo & Co. AD-Medium-Term Notes 2016(26)
XS1461849447,Bank of America Corp. AD-Medium-Term Nts 2016(16/21)
XS1463043973,Wells Fargo & Co. EO-Medium-Term Notes 2016(27)
XS1463101680,Vodafone Group PLC EO-Med.-Term Notes 2016(31)
XS1468494239,Vodafone Group PLC LS-Medium-Term Notes 2016(49)
XS1468525057,Cellnex Telecom S.A. EO-Med.-Term Notes 2016(16/24)
XS1468662801,Adient Global Holdings Ltd. EO-Notes 2016(16/24) Reg.S
XS1470601656,BNP Paribas S.A. EO-Medium-Term Notes 2016(27)
XS1470699957,"Ghana, Republic of DL-Bonds 2016(20-22) Reg.S"
XS1471646965,EDP Finance B.V. EO-Medium-Term Notes 2016(24)
XS1472483772,Vodafone Group PLC LS-Medium-Term Notes 2016(56)
XS1472663670,Barclays PLC LS-Medium-Term Notes 2016(27)
XS1473527437,BMW Finance N.V. LS-Medium-Term Notes 2016(22)
XS1476654238,Shell International Finance BV EO-Medium-Term Notes 2016(25)
XS1476654584,Shell International Finance BV EO-Medium-Term Notes 2016(28)
XS1479554567,NRW.BANK DL-MTN-IHS Ausg.060 v.16(21)
XS1480241469,JPMorgan Chase & Co. NK-Medium-Term Notes 2016(20)
XS1482736185,Atlas Copco AB EO-Medium-Term Notes 16(16/26)
XS1482770010,International Bank Rec. Dev. RC-Zero Med.-Term Nts 2016(24)
XS1484148157,Íslandsbanki hf. EO-Medium-Term Notes 2016(20)
XS1485532896,Kon. KPN N.V. EO-Med.-Term Notes 2016(16/25)
XS1485533431,Kon. KPN N.V. EO-Med.-Term Notes 2016(16/28)
XS1485596511,DNB Boligkreditt A.S. EO-Mortg. Covered MTN 2016(26)
XS1485597329,HSBC Holdings PLC EO-Medium-Term Notes 2016(24)
XS1485608118,Citycon Treasury B.V. EO-Notes 2016(16/26)
XS1485643610,"Coca-Cola Co., The EO-Notes 2016(16/36)"
XS1485745704,QNB Finance Ltd. DL-Medium-Term Notes 2016(21)
XS1485748393,General Motors Financial Co. EO-Med.-Term Nts 2016(16/23)
XS1486520403,Nordea Bank Abp EO-FLR Med.-T. Nts 2016(21/26)
XS1487315860,Santander UK Group Hldgs PLC EO-Medium-Term Notes 2016(23)
XS1487495316,Saipem Finance Intl B.V. EO-Med.-Term Notes 2016(16/23)
XS1488418960,Henkel AG & Co. KGaA Medium Term Nts. v.16(16/21)
XS1488419935,Henkel AG & Co. KGaA LS-Med. Term Nts. v.16(16/22)
XS1488494987,Hemsö Fastighets AB EO-Medium-Term Nts 16(26/26) 1
XS1489184900,Glencore Finance (Europe) Ltd. EO-Med.-Term Nts 2016(23/23)
XS1489186947,Kreditanst.f.Wiederaufbau NK-Med.Term Nts. v.16(21)
XS1489319258,Deutsche Bank AG NK-Med.Term Nts.v.2016(2022)
XS1489391109,PartnerRe Ireland Finance DAC EO-Notes 2016(26)
XS1489409679,European Investment Bank EO-Medium-Term Notes 2016(23)
XS1490137418,Crown European Holdings S.A. EO-Notes 2016(16/24) Reg.S
XS1490159495,IHO Verwaltungs GmbH Anleihe v.16(21/26)Reg.S
XS1490689962,Coöperatieve Rabobank U.A. NK-Medium-Term Notes 2016(21)
XS1490726590,Iberdrola International B.V. EO-Medium-Term Notes 2016(25)
XS1490971634,European Investment Bank CD-Med.-Term Nts 2016(21)Reg.S
XS1492446460,V.F. Corp. EO-Notes 2016(16/23)
XS1492457236,Mylan N.V. EO-Notes 2016(16/20)
XS1492457665,Mylan N.V. EO-Notes 2016(16/24)
XS1492458044,Mylan N.V. EO-Notes 2016(16/28)
XS1492600058,Kommunalbanken AS DL-Med.-Term Nts 2016(21)Reg.S
XS1492656787,Axalta Coating Sys.D.Hldg B BV EO-Notes 2016(20/25) Reg.S
XS1492665770,Hertz Holdings Netherlands EO-Notes 2016(16/21) Reg.S
XS1492671158,BP Capital Markets PLC EO-Med.-Term Nts 2016(24/24)
XS1492691008,Celanese US Holdings LLC EO-Notes 2016(16/23)
XS1492818866,European Investment Bank ZY-Medium-Term Notes 2016(26)
XS1492825051,Novartis Finance S.A. EO-Notes 2016(16/23)  Reg.S
XS1492825481,Novartis Finance S.A. EO-Notes 2016(16/28)
XS1493320656,Cadent Finance PLC EO-Med.-Term Nts 2016(16/24) 5
XS1493333717,Swedish Match AB EO-Medium-Term Nts 2016(24/24)
XS1493724584,Deutsche Bahn Finance GmbH EO-Medium-Term Notes 2016(28)
XS1493836461,Ziggo B.V. EO-Notes 2016(16/27) Reg.S
XS1495626134,Commerzbank AG NK-IHS Serie 375 v.2016(2020)
XS1496010155,Toyota Motor Credit Corp. LS-Medium-Term Notes 2016(22)
XS1496343986,mFinance France S.A. EO-Medium-Term Notes 2016(20)
XS1496758092,Australia & N. Z. Bkg Grp Ltd. EO-Medium-Term Notes 2016(26)
XS1497312295,CK Hutchison Fin. (16) II Ltd. EO-Notes 2016(24)
XS1497527736,NH Hotel Group S.A. EO-Notes 2016(16/23) Reg.S
XS1498408936,Abu Dhabi Commercial Bank DL-Medium-Term Nts 2016(21)
XS1498442521,EnBW Energie Baden-Württem. AG DL-FLR-Anleihe v.16(22/77)
XS1499574991,Stadshypotek AB EO-Med.-T. Hyp.-Pfandbr.16(26)
XS1499602289,Blackstone Holdings Fin.Co.LLC EO-Notes 2016(16/26) Reg.S
XS1499604905,Vodafone Group PLC EO-Med.-Term Notes 2016(24)
XS1500337990,BASF SE LS-MTN v.2016(2023)
XS1500338618,European Investment Bank EO-Medium-Term Notes 2016(37)
XS1500377517,Hellenic Petroleum Finance PLC EO-Notes 2016(21)
XS1501155748,Deutsche Telekom Intl Fin.B.V. LS-Medium-Term Notes 2016(23)
XS1501363425,LANXESS AG Medium-Term Nts 2016(16/21)
XS1501367921,LANXESS AG Medium-Term Nts 2016(16/26)
XS1501554874,"Lettland, Republik EO-Medium-Term Notes 2016(26)"
XS1501560848,African Development Bank EO-Medium-Term Notes 2016(26)
XS1502174581,Gatwick Funding Ltd. LS-Med.-Term Nts 2016(46.48)
XS1502438820,Coöperatieve Rabobank U.A. EO-Medium-Term Notes 2016(21)
XS1502534461,ASB Finance Ltd. (Ldn Branch) EO-Med.T. Mtg Cov. Nts 16(23)
XS1502564617,International Bank Rec. Dev. LS-Medium-Term Notes 2016(23)
XS1503043694,European Investment Bank EO-Medium-Term Notes 2016(29)
XS1503159219,Société Générale S.A. AD-Medium-Term Notes 2016(26)
XS1503160225,"Argentinien, Republik EO-Bonds 2016(22)"
XS1503160498,"Argentinien, Republik EO-Bonds 2016(27)"
XS1504103984,TUI AG Anleihe v.16(16/21) Reg.S
XS1505132602,Sodexo S.A. EO-Notes 2016(16/27)
XS1505554698,Telefonica Emisiones S.A.U. EO-Medium-Term Notes 2016(20)
XS1505554771,Telefonica Emisiones S.A.U. EO-Medium-Term Notes 2016(31)
XS1505555075,International Finance Corp. MN-Zo Medium-Term Nts 2016(26)
XS1505567088,European Investment Bank EO-Medium-Term Notes 2016(47)
XS1505573995,WMG Acquisition Corp. EO-Notes 2016(16/24) Reg.S
XS1505655537,Development Bank of Japan DL-Med.-T. Nts 2016(21) Reg.S
XS1505884723,easyJet PLC EO-Med.-Term Notes 2016(16/23)
XS1506396974,Westpac Banking Corp. EO-Medium-Term Nts 2016(22)
XS1506398244,Westpac Banking Corp. EO-Medium-Term Nts 2016(27)
XS1508351357,PKO Bank Hipoteczny S.A. EO-Mortg. Covered MTN 2016(22)
XS1508566392,"Polen, Republik EO-Medium-Term Notes 2016(28)"
XS1508566558,"Polen, Republik EO-Medium-Term Notes 2016(46)"
XS1508675334,"Saudi-Arabien, Königreich DL-Med.-Term Nts 2016(21)Reg.S"
XS1508675417,"Saudi-Arabien, Königreich DL-Med.-Term Nts 2016(26)Reg.S"
XS1508675508,"Saudi-Arabien, Königreich DL-Med.-Term Nts 2016(46)Reg.S"
XS1508831051,Enagás Financiaciones S.A.U. EO-Med.-Term Notes 2016(26/26)
XS1509003361,Aviva PLC EO-Med.-Term Nts 2016(23)
XS1509006208,European Investment Bank EO-Medium-Term Notes 2016(26)
XS1509006380,"Goldman Sachs Group Inc., The EO-Medium-Term Nts 2016(24/25)"
XS1509009483,Oberösterr. Landesbank EO-M.-T.Hyp.Pfandb.2016(23)
XS1509942923,Inmobiliaria Colonial SOCIMI EO-Medium-Term Nts 2016(16/24)
XS1511779305,Mexiko EO-Medium-Term Nts 2016(16/25)
XS1511781897,Landwirtschaftliche Rentenbank Med.T.Nts. v.16(36)
XS1511787407,Morgan Stanley EO-FLR M.-T.Nts16(21/22) Ser.G
XS1511787589,Morgan Stanley EO-Med.-T. Nts 2016(26) Ser.G
XS1511904564,KommuneKredit EO-Med.-Term Notes 2016(36)
XS1512670412,Mobilux Finance S.A.S. EO-Notes 2016(16/24) Reg.S
XS1512677003,Bque Fédérative du Cr. Mutuel EO-Medium-Term Notes 2016(26)
XS1512736379,Bc Cred. Social Cooperativo SA EO-FLR Obl. 2016(21/26)
XS1512827095,Merlin Properties SOCIMI S.A. EO-Medium-T.Notes 2016(16/26)
XS1513055555,Merck & Co. Inc. EO-Notes 2016(16/24)
XS1513062411,Merck & Co. Inc. EO-Notes 2016(16/36)
XS1515222385,Equinor ASA EO-Medium-Term Nts 2016(16/26)
XS1515222468,Equinor ASA EO-Medium-Term Nts 2016(16/36)
XS1515245089,European Investment Bank EO-Medium-Term Notes 2016(24)
XS1516271290,Sparebank 1 SR-Bank ASA EO-Medium-Term Notes 2016(22)
XS1517174626,Lloyds Banking Group PLC EO-Medium-Term Notes 2016(23)
XS1517181167,Lloyds Banking Group PLC EO-Medium-Term Notes 2016(21)
XS1517196272,National Australia Bank Ltd. EO-Medium-Term Nts 2016(23)
XS1518704900,Linde Finance B.V. EO-Medium-Term Notes 2017(22)
XS1520733301,Sampo OYJ EO-Medium-Term Nts 2016(23)
XS1520899532,AbbVie Inc. EO-Notes 2016(16/24)
XS1520907814,AbbVie Inc. EO-Notes 2016(16/28)
XS1521039054,Gaz Capital S.A. EO-M.T.LPN 16(23)GAZPROM Reg.S
XS1521058518,American Express Credit Corp. EO-Notes 2016(16/21)
XS1521637113,Export-Import Bank of China EO-Notes 2016(21)
XS1523136247,Australia & N. Z. Bkg Grp Ltd. EO-Med.-Term Cov. Bds 2016(23)
XS1523192588,Unibail-Rodamco-Westfield SE EO-Medium-Term Nts 2016(16/25)
XS1523974027,International Bank Rec. Dev. RL-Medium-Term Notes 2016(20)
XS1523975859,Akelius Residential Property EO-Notes 2016(16/22)
XS1524573752,Südzucker Intl Finance B.V. EO-Notes 2016(16/23)
XS1524609531,European Investment Bank MN-Medium-Term Notes 2016(23)
XS1525419617,Unity 1 Sukuk Ltd. DL-Trust Cert. 2016(21) Reg.S
XS1525536840,ITV PLC EO-Notes 2016(16/23)
XS1527126772,BP Capital Markets PLC EO-Med.-Term Nts 2016(23/24)
XS1527138272,Grenke Finance PLC EO-Medium-Term Notes 2016(22)
XS1527192485,Heineken N.V. EO-Med.-T. Nts 2016(16/27)
XS1527526799,Adecco Intl Fin. Serv. B.V. EO-Medium-T.Notes 2016(16/24)
XS1527556192,ASML Holding N.V. EO-Notes 2016(16/27)
XS1527737495,Arion Bank hf. EO-Medium-Term Notes 2016(21)
XS1527753187,BNP Paribas S.A. EO-Medium-Term Notes 2016(22)
XS1527758145,Iberdrola Finanzas S.A. EO-Med.-Term Notes 2016(23/24)
XS1528141788,Great-West Lifeco Inc. EO-Bonds 2016(26)
XS1528917682,"Korea Development Bank, The AD-Medium-Term Notes 2016(26)"
XS1529515584,HeidelbergCement AG Medium Term Notes v.16(16/25)
XS1529559525,Euroclear Investments S.A. EO-Notes 2016(16/26)
XS1529684349,Gas Networks Ireland EO-Med.-Term Notes 2016(16/36)
XS1529684695,Gas Networks Ireland EO-Med.-Term Notes 2016(16/26)
XS1529838085,Morgan Stanley EO-Medium-Term Notes 2016(22)
XS1529854793,AEGON N.V. EO-Medium-Term Notes 2016(23)
XS1529859321,Ecolab Inc. EO-Notes 2016(16/24)
XS1529934801,CETIN Finance B.V. EO-Medium-Term Nts 2016(21)
XS1530953618,Volvo Car AB SK-FLR Notes 2016(16/22)
XS1530953881,Volvo Car AB SK-Notes 2016(16/22)
XS1531060025,Knorr-Bremse AG Medium Term Notes v.16(21/21)
XS1531174388,Barclays PLC EO-Medium-Term Nts 2016(23)
XS1531345376,"Becton, Dickinson & Co. EO-Notes 2016(16/22)"
XS1531347661,"Becton, Dickinson & Co. EO-Notes 2016(16/26)"
XS1532765879,Zimmer Biomet Holdings Inc. EO-Notes 2016(16/22)
XS1532779748,Zimmer Biomet Holdings Inc. EO-Notes 2016(16/26)
XS1532877757,Aroundtown SA EO-Notes 2016(16/23)
XS1533914591,Adler Pelzer Holding GmbH Notes v.17(20/24) Reg.S
XS1533915721,Evraz PLC DL-Notes 2017(23) Reg.S
XS1533916299,Nemak S.A.B. de C.V. EO-Notes 2017(17/24) Reg.S
XS1533922263,Avery Dennison Corp. EO-Notes 2017(17/25)
XS1535071986,"Ecuador, Republik DL-Notes 2016(16/26) Reg.S"
