Unnamed: 0,Identifier,ISIN,Frequency,Seniority,Issuer,Maturity,Currency,Ins_type,Coupon,Spread
2066.0,US09681MAD02,US09681MAD02,Semi Annually,Senior Unsecured,BOC Aviation Ltd,18-Sep-22,USD,USD,2.75,-
2067.0,XS1640676885,XS1640676885,Semi Annually,Secured,Fantasia Holdings Group Co Ltd,5-Jul-22,USD,USD,7.95,-
2068.0,US37247DAN66,US37247DAN66,Semi Annually,Senior Unsecured,Genworth Holdings Inc,15-Feb-21,USD,USD,7.2,-
2069.0,XS1498440079,XS1498440079,Semi Annually,Senior Unsecured,Global Prime Capital Pte Ltd,18-Oct-23,USD,USD,5.5,-
2070.0,FR0013446424,FR0013446424,Semi Annually,Junior Subordinated,Societe Generale SA,Perpetual,AUD,AUD,4.875,Reset Date: 12 Sep 2024 and every 5 years thereafter <br> Reset Rate: 5Y AUD SWAP + 4.036%
2071.0,XS1973544700,XS1973544700,Semi Annually,Secured,Kaisa Group Holdings Ltd,9-Apr-22,USD,USD,11.25,-
2072.0,US88032XAL82,US88032XAL82,Semi Annually,Senior Unsecured,Tencent Holdings Ltd,11-Apr-24,USD,USD,3.28,-
2073.0,BG6400694,SGXF39054444,Semi Annually,Senior Unsecured,Aspial Corp Ltd,20-Mar-23,SGD,SGD,6.5,-
2074.0,XS1418634959,XS1418634959,Semi Annually,Senior Unsecured,Sun Hung Kai &amp; Co BVI Ltd,31-May-21,USD,USD,4.75,-
2075.0,HK0000190659,HK0000190659,Quarterly,Senior Unsecured,K Wah International Financial Services Ltd,13-Mar-21,HKD,HKD,4.73,-
2076.0,XS2108015707,XS2108015707,Semi Annually,Senior Unsecured,Zhongliang Holdings Group Co Ltd,16-Feb-21,USD,USD,8.75,-
2077.0,XS2100664544,XS2100664544,Semi Annually,Senior Unsecured,Yango Justice International Ltd,15-Apr-23,USD,USD,9.25,-
2078.0,HK0000226511,HK0000226511,Quarterly,Senior Unsecured,CLP Power Hong Kong Financing Ltd,4-Dec-26,HKD,HKD,3.25,-
2079.0,XS1711555257,XS1711555257,Annually,Senior Unsecured,Korea Development Bank,10-Nov-20,CNH,CNH,4.5,-
2080.0,XS2013512608,XS2013512608,Semi Annually,Senior Unsecured,Zhenro Properties Group Ltd,Perpetual,USD,USD,10.25,"Reset Date: 25 Jan 2022 and every 3 years thereafter<br>Reset Rate: the sum of (a) the initial spread of 8.414% per cent, (b) the Treasury Rate and (c) a margin of 5.00 per cent per annum"
2081.0,XS1522927752,XS1522927752,Semi Annually,Senior Unsecured,CMBLEMTN 1 Ltd,29-Nov-21,USD,USD,3.25,-
2082.0,US949746RG83,US949746RG83,Semi Annually,Junior Subordinated,Wells Fargo &amp; Co,Perpetual,USD,USD,5.9,Reset Date: 15 June 2024 &amp; Every Quarter thereafterReset Rate: USD 3mth LIBOR +3.11%
2083.0,XS1587867539,XS1587867539,Semi Annually,Secured,China Evergrande Group,29-Mar-24,USD,USD,9.5,-
2084.0,QJ9579831,XS1329514977,Semi Annually,Subordinated,BNP Paribas SA,3-Dec-25,SGD,SGD,4.3,Reset Date: 03Dec2020<br>Reset Rate: 5-Year SGD SOR + Initial Margin (1.88%)
2085.0,MYBVN1902946,MYBVN1902946,Semi Annually,Subordinated,MBSB Bank Bhd,20-Dec-29,MYR,MYR,5.05,-
2086.0,XS1243995302,XS1243995302,Semi Annually,Subordinated,M&amp;G PLC,20-Jul-55,GBP,GBP,5.56,Reset Rate: 20 Jul 2035 and every 5 years thereafter<br> Reset Rate: UK Govt Bonds 5 Year Note Generic Bid Yield + 3.600%
2087.0,XS2029997942,XS2029997942,Semi Annually,Senior Unsecured,Wanda Group Overseas Ltd,24-Jul-22,USD,USD,7.5,-
2088.0,XS1852563086,XS1852563086,Semi Annually,Subordinated,Asahi Mutual Life Insurance Co,Perpetual,USD,USD,6.5,Reset Date: 05 Sep 2023 and every 5 years thereafter<br> Reset Rate: USD 5Y SWAP +4.588%
2089.0,XS1616339336,XS1616339336,Semi Annually,Senior Unsecured,BOC Aviation Ltd,23-May-22,USD,USD,3.0,-
2090.0,XS0955024236,XS0955024236,Semi Annually,Senior Unsecured,Indian Oil Corp Ltd,1-Aug-23,USD,USD,5.75,-
2091.0,XS2055625839,XS2055625839,Semi Annually,Senior Unsecured,China Hongqiao Group Ltd,2-May-23,USD,USD,7.375,-
2092.0,MYBVK1403529,MYBVK1403529,Semi Annually,Senior Unsecured,WCT Holdings Bhd,22-Oct-21,MYR,MYR,4.95,-
2093.0,USF8586CBS01,USF8586CBS01,Semi Annually,Subordinated,Societe Generale SA,24-Nov-25,USD,USD,4.75,-
2094.0,SG6PC9000000,SG6PC9000000,Semi Annually,Senior Unsecured,Housing &amp; Development Board,26-Mar-21,SGD,SGD,3.008,-
2095.0,US172967HB08,US172967HB08,Semi Annually,Subordinated,Citigroup Inc,13-Sep-25,USD,USD,5.5,-
2096.0,XS0874014722,XS0874014722,Semi Annually,Subordinated,Standard Chartered PLC,11-Jan-23,USD,USD,3.95,-
2097.0,USU8810LAA18,USU8810LAA18,Semi Annually,Senior Unsecured,Tesla Inc,15-Aug-25,USD,USD,5.3,-
2098.0,XS1245197998,XS1245197998,Semi Annually,Senior Unsecured,China Merchants Finance Co Ltd,3-Aug-20,USD,USD,3.5,-
2099.0,XS1345287376,XS1345287376,Semi Annually,Senior Unsecured,Australia &amp; New Zealand Banking Group Ltd,21-Jan-22,AUD,AUD,2.87,-
2100.0,XS1720216388,XS1720216388,Semi Annually,First Lien,China South City Holdings Ltd,20-Nov-22,USD,USD,7.25,-
2101.0,US037833DW79,US037833DW79,Semi Annually,Senior Unsecured,Apple Inc,11-May-50,USD,USD,2.65,-
2102.0,XS1627078501,XS1627078501,Annually,Senior Unsecured,Cooperatieve Rabobank UA/New Zealand,8-Jun-22,NZD,NZD,3.625,-
2103.0,SG6V60983396,SG6V60983396,Semi Annually,Senior Unsecured,City Developments Ltd,6-Jul-22,SGD,SGD,3.75,-
2104.0,USG24524AH67,USG24524AH67,Semi Annually,First Lien,Country Garden Holdings Co Ltd,4-Apr-21,USD,USD,7.25,-
2105.0,XS1810682564,XS1810682564,Semi Annually,Senior Unsecured,New Metro Global Ltd,23-Apr-21,USD,USD,6.5,-
2106.0,XS1410341389,XS1410341389,Semi Annually,Senior Unsecured,Axis Bank Ltd/Dubai,1-Jun-21,USD,USD,2.875,-
2107.0,XS1810827128,XS1810827128,Annually,Senior Unsecured,Commerzbank AG,30-Apr-23,CNH,CNH,4.85,-
2108.0,XS1650054734,XS1650054734,Semi Annually,Senior Unsecured,CDBL Funding 2,1-Aug-20,USD,USD,2.625,-
2109.0,XS1449950663,XS1449950663,Semi Annually,Junior Subordinated,Cloverie PLC for Zurich Insurance Co Ltd,Perpetual,USD,USD,4.75,-
2110.0,SG7X05960522,SG7X05960522,Semi Annually,Senior Unsecured,Danga Capital Bhd,11-Aug-20,SGD,SGD,3.725,-
2111.0,XS1277581077,XS1277581077,Semi Annually,Senior Unsecured,Royal Capital BV,Perpetual,USD,USD,5.5,Reset Rate = 5-Yr UST + Initial Spread (3.916%) + Step Up Margin(2.5%) + COC Margin<br>Reset Date=5May2021 &amp; every 5 years thereafter
2112.0,XS1523140942,XS1523140942,Semi Annually,Subordinated,Shinhan Bank Co Ltd,7-Dec-26,USD,USD,3.875,Reset Rate: US Treasury Yield Curve Rate T Note Constant Maturity 5 Year + 2.150% <br> Reset Date: 07 December 2021
2113.0,LW2836887,SG73C2000007,Semi Annually,Senior Unsecured,StarHub Ltd,8-Jun-26,SGD,SGD,3.55,-
2114.0,XS1326527246,XS1326527246,Semi Annually,Junior Subordinated,Bank of East Asia Ltd,Perpetual,USD,USD,5.5,Reset Rate= US Treasury + Spread  (3.834%) <br>Reset Date = 02Dec2020 &amp; every 5 yr thereafter
2115.0,ZQ6606045,SGXF40824207,Semi Annually,Senior Unsecured,Nexus International School Singapore Pte Ltd,3-Dec-31,SGD,SGD,3.15,-
2116.0,XS2088868273,XS2088868273,Semi Annually,Secured,Redco Properties Group Ltd,8-Dec-20,USD,USD,11.5,-
2117.0,USU2100DAB92,USU2100DAB92,Semi Annually,Senior Unsecured,BGC Partners Inc,27-May-21,USD,USD,5.125,-
2118.0,XS1624509300,XS1624509300,Semi Annually,Junior Subordinated,HSBC Holdings PLC,Perpetual,SGD,SGD,4.7,Reset Date: 08Jun2022 and every 5 years thereafter <br> Reset Rate: 5-year SGD SOR + Initial Margin (2.870%)
2119.0,XS2049886174,XS2049886174,Semi Annually,Senior Unsecured,Shuifa International Holdings BVI Co Ltd,17-Sep-22,USD,USD,4.15,-
2120.0,XS2086495400,XS2086495400,Semi Annually,Senior Unsecured,Tianjin State-Owned Capital Investment &amp; Management Co Ltd,17-Dec-39,USD,USD,1.6,-
2121.0,HK0000181757,HK0000181757,Quarterly,Senior Unsecured,Wheelock Finance Ltd,21-Jan-22,HKD,HKD,4.3,-
2122.0,ZR5447530,SGXF93935553,Semi Annually,Senior Unsecured,Housing &amp; Development Board,18-Sep-34,SGD,SGD,2.315,-
2123.0,XS2064435618,XS2064435618,Semi Annually,Senior Unsecured,CITIC Securities Finance MTN Co Ltd,24-Oct-24,USD,USD,2.875,-
2124.0,XS1699845068,XS1699845068,Semi Annually,Junior Subordinated,United Overseas Bank Ltd,Perpetual,USD,USD,3.875,Reset Date: 19 October 2023 &amp; every 5 years thereafter Reset Rate: 5yr USD Swap Rate + Initial Spread (1.794%)
2125.0,MYBUN1700185,MYBUN1700185,Semi Annually,Subordinated,AFFIN Bank Bhd,5-Feb-27,MYR,MYR,5.45,-
2126.0,US172967JP75,US172967JP75,Semi Annually,Senior Unsecured,Citigroup Inc,27-Apr-25,USD,USD,3.3,-
2127.0,XS0909306135,XS0909306135,Semi Annually,Senior Unsecured,SmarTone Finance Ltd,8-Apr-23,USD,USD,3.875,-
2128.0,XS1575529539,XS1575529539,Semi Annually,Junior Subordinated,Lenovo Perpetual Securities Ltd,Perpetual,USD,USD,5.375,Reset Date = 16Mar2022 &amp; every 5Y thereafter<br> Reset Rate = 5Y Treasury Yield + Initial Spread (6.257%) + <strong><u>3%</u></strong> Step up
2129.0,AR6539803,SG7ND7000003,Semi Annually,Subordinated,ARA Asset Management Ltd,Perpetual,SGD,SGD,5.65,Reset Date = 14 March 2028 &amp; every 10 years thereafter<br> Reset Rate = Prevailing SGD 10Y SOR plus the Initial Spread (3.128%) plus the Distribution Step-up (300 bps)
2130.0,XS0841678278,XS0841678278,Semi Annually,Senior Unsecured,Indian Oil Corp Ltd,15-Oct-22,SGD,SGD,4.1,-
2131.0,XS1790624883,XS1790624883,Semi Annually,Senior Unsecured,Shimao Property Holdings Ltd,15-Mar-21,CNH,CNH,5.75,-
2132.0,XS2057076387,XS2057076387,Semi Annually,Senior Unsecured,RKPF Overseas 2019 A Ltd,30-Sep-24,USD,USD,6.7,-
2133.0,N517100F,SG31B5000004,Semi Annually,Senior Unsecured,Singapore Government,1-Apr-22,SGD,SGD,1.75,-
2134.0,MYBGL1700022,MYBGL1700022,Semi Annually,Senior Unsecured,Malaysia Government Investment Issue,15-Aug-24,MYR,MYR,4.045,-
2135.0,XS1801897189,XS1801897189,Semi Annually,Senior Unsecured,Logan Property Holdings Co Ltd,16-Apr-21,SGD,SGD,6.125,-
2136.0,XS1864036576,XS1864036576,Semi Annually,Senior Unsecured,Power Finance Corp Ltd,10-Aug-28,USD,USD,5.25,-
2137.0,MYBMX1000038,MYBMX1000038,Semi Annually,Senior Unsecured,Malaysia Government Bond,15-Apr-30,MYR,MYR,4.498,-
2138.0,XS1749435324,XS1749435324,Semi Annually,First Lien,Times China Holdings Ltd,17-Jan-21,USD,USD,6.25,-
2139.0,XS2099413093,XS2099413093,Semi Annually,Senior Unsecured,Zhenro Properties Group Ltd,14-Apr-24,USD,USD,7.875,-
2140.0,XS1598634506,XS1598634506,Semi Annually,Secured,Energy Resources LLC,30-Sep-22,USD,USD,8.0,Reset Date = 01 Apr 2017 <br> Reset Rate = 8%
2141.0,XS2085045503,XS2085045503,Semi Annually,First Lien,Yuzhou Properties Co Ltd,27-May-25,USD,USD,8.3,-
2142.0,XS2026426085,XS2026426085,Semi Annually,Senior Unsecured,China Overseas Finance Cayman VIII Ltd,15-Jul-29,USD,USD,3.45,-
2143.0,XS1317186838,XS1317186838,Semi Annually,Senior Unsecured,Goldman Sachs International,1-Mar-36,SGD,SGD,4.4,-
2144.0,XS1901718509,XS1901718509,Semi Annually,Senior Unsecured,Sino-Ocean Land Treasure IV Ltd,30-Apr-22,USD,USD,5.25,-
2145.0,XS1880734840,XS1880734840,Semi Annually,Senior Unsecured,Bi Hai Co Ltd,5-Mar-22,USD,USD,6.25,-
2146.0,QZ1442172,SG74B9000000,Semi Annually,Senior Unsecured,FCOT Treasury Pte Ltd,11-Aug-21,SGD,SGD,2.835,-
2147.0,XS1379133058,XS1379133058,Semi Annually,Subordinated,United Overseas Bank Ltd,16-Sep-26,USD,USD,3.5,Reset Date = 16 September 2021<br> Reset Rate = Prevailing U.S. Dollar 5-year Mid Swap Rate plus the Initial Spread (2.236%)
2148.0,US71645WAR25,US71645WAR25,Semi Annually,Senior Unsecured,Petrobras Global Finance BV,27-Jan-21,USD,USD,5.375,-
2149.0,US06738EAL92,US06738EAL92,Semi Annually,Senior Unsecured,Barclays PLC,12-Jan-21,USD,USD,3.25,-
2150.0,US404280BC26,US404280BC26,Semi Annually,Junior Subordinated,HSBC Holdings PLC,Perpetual,USD,USD,6.875,-Reset Rate = US Mid-Swap + 551.4bps<br>Reset Date = 01Jun2021 &amp; every 5y thereafter
2151.0,US38143U8H71,US38143U8H71,Semi Annually,Senior Unsecured,Goldman Sachs Group Inc,25-Feb-26,USD,USD,3.75,-
2152.0,DE000DB7XHP3,DE000DB7XHP3,Annually,Junior Subordinated,Deutsche Bank AG,Perpetual,EUR,EUR,6.0,Reset Date: 30 Apr 2022 &amp; every 5yrs thereafterReset Rate: 5Yr Annual Swap Rate + 4.698%
2153.0,MYBVI1801551,MYBVI1801551,Semi Annually,Senior Unsecured,Eco World International Bhd,27-Apr-23,MYR,MYR,6.65,-
2154.0,XS1982040641,XS1982040641,Semi Annually,Secured,China Evergrande Group,11-Apr-24,USD,USD,10.5,-
2155.0,XS0864497655,XS0864497655,Quarterly,Senior Unsecured,Credit Industriel Et Commercial SA,18-Dec-22,SGD,SGD,2.62,-
2156.0,XS1567423766,XS1567423766,Semi Annually,Senior Unsecured,Proven Glory Capital Ltd,21-Feb-27,USD,USD,4.0,-
2157.0,XS2050594071,XS2050594071,Semi Annually,Senior Unsecured,Shandong Iron And Steel Xinheng International Co Ltd,25-Sep-22,USD,USD,6.85,-
2158.0,XS0969864916,XS0969864916,Semi Annually,Subordinated,Standard Chartered PLC,26-Jan-24,USD,USD,5.2,-
2159.0,US037833AT77,US037833AT77,Semi Annually,Senior Unsecured,Apple Inc,6-May-44,USD,USD,4.45,-
2160.0,XS1006174046,XS1006174046,Semi Annually,Senior Unsecured,CMT MTN Pte Ltd,18-Dec-20,SGD,SGD,3.15,-
2161.0,AN2054806,MYBVI1701413,Semi Annually,Senior Unsecured,Digi Telecommunications Sdn Bhd,14-Apr-22,MYR,MYR,4.38,-
2162.0,LW8354489,SG73G1000009,Semi Annually,Senior Unsecured,Housing &amp; Development Board,19-Jul-21,SGD,SGD,1.47,-
2163.0,AR7558349,SG7PB4000005,Semi Annually,Senior Unsecured,mm2 Asia Ltd,27-Apr-21,SGD,SGD,7.0,-
2164.0,XS1266660122,XS1266660122,Semi Annually,Senior Unsecured,SoftBank Group Corp,30-Jul-25,USD,USD,6.0,-
2165.0,ZR3424077,SGXF19322878,Semi Annually,Junior Subordinated,Ascott Residence Trust,Perpetual,SGD,SGD,3.88,Reset Date: 04 Sep 2024 and every 5 years thereafter<br> Reset Rate: Prevailing SGD 5Y SOR + the Initial Spread (2.352%)
2166.0,XS1600398504,XS1600398504,Semi Annually,Senior Unsecured,Oxley MTN Pte Ltd,21-Apr-21,USD,USD,6.375,-
2167.0,US097023CX16,US097023CX16,Semi Annually,Senior Unsecured,Boeing Co/The,1-May-60,USD,USD,5.93,-
2168.0,USY2350DAC03,USY2350DAC03,Semi Annually,Secured,Kookmin Bank,3-Feb-21,USD,USD,2.25,-
2169.0,USG7306BAA29,USG7306BAA29,Semi Annually,Subordinated,QBE Capital Funding III Ltd,24-May-41,USD,USD,7.25,Reset Dates = 24 May 2021 and 24 May 2031<br> Reset Rate = Mid Market Swap Rate + 405bps
2170.0,XS0794823152,XS0794823152,Semi Annually,Senior Unsecured,HLP Finance Ltd,25-Jun-22,USD,USD,4.75,-
2171.0,XS1627752519,XS1627752519,Semi Annually,Senior Unsecured,Korean Air Lines Co Ltd,Perpetual,USD,USD,6.875,Reset Date : 12 Dec 2020 and every 3 years thereafter <br> Reset Rate: 3YR UST + Initial Credit Spread (5.440%) + Step Up Margin (5%)
2172.0,XS1628787431,XS1628787431,Semi Annually,Senior Unsecured,Far East Horizon Ltd,Perpetual,USD,USD,4.35,Reset Date: 14Jun2022 and every 5 years thereafter Reset Rate: 5-year USD Swap Rate + Initial Spread (2.620%) + one-time step-up of 500bps
2173.0,HK0000251295,HK0000251295,Semi Annually,Senior Unsecured,China Government Bond,21-May-45,CNH,CNH,4.1,-
2174.0,XS1062931396,XS1062931396,Semi Annually,Senior Unsecured,TML Holdings Pte Ltd,7-May-21,USD,USD,5.75,-
2175.0,XS1964673435,XS1964673435,Semi Annually,Senior Unsecured,Joy Treasure Assets Holdings Inc,20-Mar-29,USD,USD,4.5,-
2176.0,XS2033262895,XS2033262895,Semi Annually,Senior Unsecured,Longfor Group Holdings Ltd,16-Sep-29,USD,USD,3.95,-
2177.0,XS1388084169,XS1388084169,Semi Annually,Senior Unsecured,TMB Bank PCL/Cayman Islands,1-Oct-21,USD,USD,3.108,-
2178.0,XS1933891043,XS1933891043,Semi Annually,Senior Unsecured,ENN Clean Energy International Investment Ltd,27-Feb-21,USD,USD,7.5,-
2179.0,XS2126300479,XS2126300479,Semi Annually,Senior Unsecured,Geely Finance Hong Kong Ltd,5-Mar-25,USD,USD,3.0,-
2180.0,XS1577847145,XS1577847145,Semi Annually,Subordinated,Qatar Reinsurance Co Ltd,Perpetual,USD,USD,4.95,Reset Date: 13 Sep 2022 and every 5 years thereafter <br> Reset Rate: USD 5Y SWAP + 2.786000%
2181.0,MYBGO1500046,MYBGO1500046,Semi Annually,Senior Unsecured,Malaysia Government Investment Issue,15-Oct-25,MYR,MYR,3.99,-
2182.0,US189754AC88,US189754AC88,Semi Annually,Senior Unsecured,Tapestry Inc,15-Jul-27,USD,USD,4.125,-
2183.0,SG6RD9000004,SG6RD9000004,Semi Annually,Senior Unsecured,SMRT Capital Pte Ltd,11-Jun-24,SGD,SGD,3.072,-
2184.0,MYBPS1000544,MYBPS1000544,Semi Annually,Subordinated,CIMB Bank Bhd,23-Dec-25,MYR,MYR,4.8,-
2185.0,MYBMO1200017,MYBMO1200017,Semi Annually,Senior Unsecured,Malaysia Government Bond,15-Aug-22,MYR,MYR,3.418,-
2186.0,MYBMK1300062,MYBMK1300062,Semi Annually,Senior Unsecured,Malaysia Government Bond,31-Jul-20,MYR,MYR,3.889,-
2187.0,XS1957481440,XS1957481440,Semi Annually,Secured,Ronshine China Holdings Ltd,1-Mar-22,USD,USD,10.5,-
2188.0,USC67111AJ05,USC67111AJ05,Semi Annually,Senior Unsecured,NOVA Chemicals Corp,1-Jun-27,USD,USD,5.25,-
2189.0,XS1227947097,XS1227947097,Semi Annually,Senior Unsecured,CGNPC International Ltd,19-May-25,USD,USD,4.0,-
2190.0,SG6Y09987547,SG6Y09987547,Semi Annually,Senior Unsecured,Keppel Land Ltd,7-Nov-24,SGD,SGD,3.9,-
2191.0,XS1452359521,XS1452359521,Semi Annually,Junior Subordinated,Olam International Ltd,Perpetual,USD,USD,5.35,Reset Date: 20 July 2021 &amp; every 5 years thereafter Reset Rate: 5yr UST + Initial Spread + Step-up Margin Step-up Margin: 200bps
2192.0,HK0000135431,HK0000135431,Semi Annually,Unsecured,Hong Kong Government Bond Programme,17-Jan-23,HKD,HKD,1.1,-
2193.0,XS1908223545,XS1908223545,Semi Annually,Senior Unsecured,Redsun Properties Group Ltd,3-Dec-20,USD,USD,13.5,-
2194.0,XS1940202952,XS1940202952,Semi Annually,Secured,Easy Tactic Ltd,28-Jul-22,USD,USD,9.125,-
2195.0,USG21184AB52,USG21184AB52,Semi Annually,Senior Unsecured,China Cinda Finance 2015 I Ltd,23-Apr-25,USD,USD,4.25,-
2196.0,JK4828899,SG71F3000003,Semi Annually,Unsecured,City Developments Ltd,24-Mar-21,SGD,SGD,2.93,-
2197.0,USQ2704MAA64,USQ2704MAA64,Semi Annually,Subordinated,Commonwealth Bank of Australia,12-Sep-34,USD,USD,3.61,Reset Date: 12Sep2029 <br>Reset Rate: H15T5Y +  2.050% 
2198.0,XS1512966372,XS1512966372,Semi Annually,First Lien,Central China Real Estate Ltd,8-Nov-21,USD,USD,6.75,-
2199.0,MYBPZ1400608,MYBPZ1400608,Semi Annually,Junior Subordinated,DRB-Hicom Berhad,Perpetual,MYR,MYR,8.0,Reset Date: 30 December 2021<br>Reset Rate: MAGY7YR + 4.871%
2200.0,XS1909074491,XS1909074491,Semi Annually,Senior Unsecured,Yancoal International Resources Development Co Ltd,29-Nov-21,USD,USD,6.0,-
2201.0,ZQ1207807,SGXF48225332,Semi Annually,Secured,Superluck Properties Pte Ltd,18-Oct-22,SGD,SGD,2.8,-
2202.0,XS1912612758,XS1912612758,Semi Annually,Senior Unsecured,Gansu Province Electric Power Investment Group Co Ltd,4-Dec-21,USD,USD,6.25,-
2203.0,XS1972090119,XS1972090119,Semi Annually,Senior Unsecured,CFLD Cayman Investment Ltd,8-Apr-22,USD,USD,7.125,-
2204.0,AF2321178,HK0000259611,Quarterly,Unsecured,Swire Pacific MTN Financing Ltd,18-Jul-22,HKD,HKD,2.85,-
2205.0,XS1965314914,XS1965314914,Semi Annually,First Lien,"Oceanwide Holdings International Development III Co.,Ltd",31-Oct-21,USD,USD,12.0,-
2206.0,AT6332296,SGXF76695984,Semi Annually,Senior Unsecured,Housing &amp; Development Board,24-Jul-23,SGD,SGD,2.42,-
2207.0,USY8137FAE89,USY8137FAE89,Semi Annually,Senior Unsecured,Sri Lanka Government International Bond,3-Nov-25,USD,USD,6.85,-
2208.0,US48128BAD38,US48128BAD38,Semi Annually,Junior Subordinated,JPMorgan Chase &amp; Co,Perpetual,USD,USD,4.625,Reset Date: 01 November 2022 &amp; Every Quarter thereafterReset Rate: USD 3mth LIBOR +2.58%
2209.0,XS2110675860,XS2110675860,Semi Annually,First Lien,Modern Land China Co Ltd,26-Feb-22,USD,USD,11.8,-
2210.0,USF43628B413,USF43628B413,Semi Annually,Junior Subordinated,Societe Generale SA,Perpetual,USD,USD,8.0,Reset Rate = 5Y Mid Swap + 5.873%<br>Reset Date= 29Sep2025 &amp; every 5Y thereafter
2211.0,SG6SF4000002,SG6SF4000002,Semi Annually,Secured,Lend Lease Retail Investments 3 Pte Ltd,3-Sep-21,SGD,SGD,3.28,-
2212.0,SG7Z25966556,SG7Z25966556,Semi Annually,Subordinated,Great Eastern Life Assurance Co Ltd,19-Jan-26,SGD,SGD,4.6,Reset Rate = 5Y SGD SOR + Initial Spread (1.35%)<br>Reset Date= 19 Jan 2021
2213.0,AX3064596,XS1937801212,Semi Annually,Secured,Kaisa Group Holdings Ltd,26-Feb-21,USD,USD,11.75,-
2214.0,XS1963848806,XS1963848806,Semi Annually,Senior Unsecured,Minsheng Hong Kong International Leasing Limited,26-Mar-22,USD,USD,4.5,-
2215.0,XS1896607311,XS1896607311,Semi Annually,Senior Unsecured,Chengdu Economic &amp; Technological Development Zone State-Owned Assets Investment,12-Feb-22,USD,USD,7.5,-
2216.0,AQ0477325,SG7JG5000006,Semi Annually,Senior Unsecured,Housing &amp; Development Board,21-Nov-24,SGD,SGD,2.25,-
2217.0,XS1888920276,XS1888920276,Semi Annually,Subordinated,M&amp;G PLC,20-Oct-51,GBP,GBP,5.625,Reset Date: 20 Oct 2031 and every 5 years thereafter<br> Reset Rate: UK Govt Bonds 5 Year Note Generic Bid Yield + 5.000%
2218.0,AO7594267,SG7FH2000005,Semi Annually,Senior Unsecured,Singapore Airlines Ltd,23-Aug-27,SGD,SGD,3.13,-
2219.0,XS2001754766,XS2001754766,Semi Annually,Senior Unsecured,Agricultural Development Bank of China,29-May-22,CNH,CNH,3.23,-
2220.0,XS1574821143,XS1574821143,Semi Annually,Senior Unsecured,CALC Bond 3 Ltd,8-Mar-24,USD,USD,5.5,-
2221.0,XS2189595049,XS2189595049,Semi Annually,Senior Unsecured,Champion MTN Limited,15-Jun-30,USD,USD,2.95,-
2222.0,XS1328130197,XS1328130197,Annually,Preference Share,China Construction Bank Corp,Perpetual,USD,USD,4.65,Reset Date: 16Dec2020 &amp; every 5 years thereafterReset Rate: 5Yr UST + Fixed Initial SpreadMax Dividend Rate: 20.485% p.a.
2223.0,XS1318014831,XS1318014831,Semi Annually,Senior Unsecured,NWD MTN Ltd,30-Nov-22,USD,USD,4.375,-
2224.0,AQ9093388,SG7MB0000006,Semi Annually,Senior Unsecured,Oxley MTN Pte Ltd,31-Jan-22,SGD,SGD,5.7,-
2225.0,XS1508917017,XS1508917017,Semi Annually,Senior Unsecured,China Great Wall International Holdings III Ltd,27-Oct-21,USD,USD,2.625,-
2226.0,QJ7708549,XS1317967146,Semi Annually,Senior Unsecured,Huarong Finance II Co Ltd,19-Nov-20,USD,USD,3.75,-
2227.0,US88032XAW48,US88032XAW48,Semi Annually,Senior Unsecured,Tencent Holdings Limited,3-Jun-60,USD,USD,3.29,-
2228.0,US500630CG15,US500630CG15,Semi Annually,Senior Unsecured,Korea Development Bank,16-Sep-25,USD,USD,3.375,-
2229.0,XS1982691237,XS1982691237,Semi Annually,Senior Unsecured,Industrial &amp; Commercial Bank of China Ltd/Singapore,25-Apr-22,CNH,CNH,3.3,-
2230.0,HK0000212438,HK0000212438,Semi Annually,Unsecured,Hong Kong Government Bond,27-Aug-29,HKD,HKD,2.24,-
2231.0,XS1567423501,XS1567423501,Semi Annually,Senior Unsecured,Proven Glory Capital Ltd,21-Feb-22,USD,USD,3.25,-
