Identifier,ISIN,Name,Issuer,Currency,Frequency,Ins_Type,Last_Trading_Day
US20030NBB64,US20030NBB64,"6,4% COMCAST CORP. (2040)",COMCAST CORP.,US Dollar,,Fixed,1/3/2040
US478160BT00,US478160BT00,"2,05% Johnson & Johnson (2023)",Johnson & Johnson,US Dollar,,Fixed,1/3/2023
US89114QCG10,US89114QCG10,"0,75% Toronto-Dominion Bank, The (2023)","Toronto-Dominion Bank, The",US Dollar,annually,Fixed,12/6/2023
US594918BK99,US594918BK99,"4,2% Microsoft Corp. (2035)",Microsoft Corp.,US Dollar,,Fixed,3/11/2035
US9128282L36,US9128282L36,"0,375% Vereinigte Staaten von Amerika (2027)",Vereinigte Staaten von Amerika,US Dollar,,Fixed,15/07/2027
FR0013246733,FR0013246733,"1,496% Veolia Environnement S.A. (2026)",Veolia Environnement S.A.,Euro,annually,Fixed,30/11/2026
DE000HLB02N4,DE000HLB02N4,4% Landesbank Hessen-Thüringen Girozentrale (2023),Landesbank Hessen-Thüringen Girozentrale,Euro,annually,Fixed,6/11/2023
XS2063423318,XS2063423318,"0,25% International Bank for Reconstruction and Development (2050)",International Bank for Reconstruction and Development,Euro,annually,Fixed,10/1/2050
USU51407AB77,USU51407AB77,"6,875% L Brands Inc. (2025)",L Brands Inc.,US Dollar,annually,Fixed,1/7/2025
US500769HX53,US500769HX53,"2,625% Kreditanstalt für Wiederaufbau (2024)",Kreditanstalt für Wiederaufbau,US Dollar,annually,Fixed,28/02/2024
CA748148RX35,CA748148RX35,"2,6% Quebec, Provinz (2025)","Quebec, Provinz",Kanadischer Dollar,,Fixed,6/7/2025
DE000BHY0BA8,DE000BHY0BA8,"0,125 % Hypothekenpfandb. Serie 194",Berlin Hyp AG,Euro,,Fixed,22/10/2020
ES00000128P8,ES00000128P8,"1,5% Spanien, Königreich (2027)","Spanien, Königreich",Euro,,Fixed,30/04/2027
DE000A1YDDX6,DE000A1YDDX6,7% Solarworld,Solarworld,Euro,annually,Fixed,-
US171340AN27,US171340AN27,"3,15% Church & Dwight Co. Inc (2027)",Church & Dwight Co. Inc,US Dollar,annually,Fixed,1/8/2027
XS1713464441,XS1713464441,"1,875% Adler Real Estate AG (2023)",Adler Real Estate AG,Euro,annually,Fixed,27/04/2023
FR0013499977,FR0013499977,"0,125% AXA Bank Europe SCF (2024)",AXA Bank Europe SCF,Euro,annually,Fixed,1/10/2024
NZIBDDT014C2,NZIBDDT014C2,"1,375% International Bank for Reconstruction and Development (2025)",International Bank for Reconstruction and Development,Neusel&auml;ndischer Dollar,,Fixed,19/02/2025
XS1203860934,XS1203860934,2% B.A.T. International Finance PLC (2045),B.A.T. International Finance PLC,Euro,,Fixed,13/03/2045
XS1679515038,XS1679515038,"0,625% Kimberly-Clark Corp. (2024)",Kimberly-Clark Corp.,Euro,annually,Fixed,7/9/2024
DE000A2NB9Y6,DE000A2NB9Y6,"0,1 % Landesschatzanweisung Ausgabe 517","Berlin, Land",Euro,annually,Fixed,18/05/2027
US032523AA09,US032523AA09,"3,375% Anadolu Efes Birac.M.ve G.S.AS (2022)",Anadolu Efes Birac.M.ve G.S.AS,US Dollar,annually,Fixed,1/11/2022
US92345YAF34,US92345YAF34,"4,125% Verisk Analytics Inc. (2029)",Verisk Analytics Inc.,US Dollar,annually,Fixed,15/03/2029
US501044DN88,US501044DN88,"3,95% Kroger Co., The (2050)","Kroger Co., The",US Dollar,annually,Fixed,15/01/2050
USG54897AA45,USG54897AA45,"5,875% Lima Metro Line 2 Finance Ltd. (2034)",Lima Metro Line 2 Finance Ltd.,US Dollar,,Fixed,5/7/2034
XS1917591411,XS1917591411,1% Raiffeisen Bank International (2023),Raiffeisen Bank International,Euro,annually,Fixed,4/12/2023
GB00BYMWG366,GB00BYMWG366,"0,125% Großbritannien, Vereinigtes Königreich (2046)","Großbritannien, Vereinigtes Königreich",Britische Pfund,,Fixed,22/03/2046
XS2163333656,XS2163333656,1% Sodexo S.A. (2029),Sodexo S.A.,Euro,annually,Fixed,27/04/2029
AU3SG0001159,AU3SG0001159,4% New South Wales Treasury Corp. (2023),New South Wales Treasury Corp.,Australischer Dollar,annually,Fixed,20/04/2023
DE000LB0VX63,DE000LB0VX63,0% Landesbank Baden-Württemberg (2022),Landesbank Baden-Württemberg,Euro,annually,Fixed,28/01/2022
XS0867469305,XS0867469305,10% Bank of Ireland [The Governor and Company of the] (2022),Bank of Ireland [The Governor and Company of the],Euro,annually,Fixed,19/12/2022
XS1169977896,XS1169977896,"0,625% Dexia Crédit Local S.A. (2022)",Dexia Crédit Local S.A.,Euro,,Fixed,21/01/2022
DE000A1681C9,DE000A1681C9,"0,25 % IHS Serie 183",Investitionsbank Berlin,Euro,annually,Fixed,31/07/2023
US715638DF60,US715638DF60,"2,783% Peru, Republik (2031)","Peru, Republik",US Dollar,annually,Fixed,23/01/2031
AU3CB0215119,AU3CB0215119,"5,75% Aurizon Network Pty Ltd. (2020)",Aurizon Network Pty Ltd.,Australischer Dollar,annually,Fixed,28/10/2020
DE000HLB4PA5,DE000HLB4PA5,1% Landesbank Hessen-Thüringen Girozentrale (2025),Landesbank Hessen-Thüringen Girozentrale,Euro,,Fixed,12/5/2025
ES0000101693,ES0000101693,"1,189% Comunidad Autónoma de Madrid (2022)",Comunidad Autónoma de Madrid,Euro,annually,Fixed,8/5/2022
XS1321954551,XS1321954551,"1,625% Finnland, Republik (2020)","Finnland, Republik",Britische Pfund,,Fixed,15/12/2020
US71568QAE70,US71568QAE70,"5,45% PT Perusahaan Listrik Negara (2028)",PT Perusahaan Listrik Negara,US Dollar,,Fixed,21/05/2028
US496902AK39,US496902AK39,"6,875% Kinross Gold Corp. (2041)",Kinross Gold Corp.,US Dollar,,Fixed,1/9/2041
XS1554373677,XS1554373677,"2,125% Fresenius Finance Ireland PLC (2027)",Fresenius Finance Ireland PLC,Euro,,Fixed,1/2/2027
DE000HLB4KZ3,DE000HLB4KZ3,3% Landesbank Hessen-Thüringen Girozentrale (2028),Landesbank Hessen-Thüringen Girozentrale,Euro,annually,Fixed,13/11/2028
US22003BAH96,US22003BAH96,"5,25% Corporate Office Properties LP (2024)",Corporate Office Properties LP,US Dollar,,Fixed,15/02/2024
DE000BLB8CR4,DE000BLB8CR4,4% Bayerische Landesbank (2020),Bayerische Landesbank,Euro,annually,Fixed,14/12/2020
US606822AW44,US606822AW44,"3,535% Mitsubishi UFJ Financial Group Inc. (2021)",Mitsubishi UFJ Financial Group Inc.,US Dollar,half-yearly,Fixed,26/07/2021
US163851AE83,US163851AE83,"5,375% Chemours Co., The (2027)","Chemours Co., The",US Dollar,,Fixed,15/05/2027
XS1191116174,XS1191116174,"1,5% Infineon Technologies AG (2022)",Infineon Technologies AG,Euro,,Fixed,10/3/2022
PTCPEJOM0004,PTCPEJOM0004,"4,675% Infraestruturas de Portugal SA (2024)",Infraestruturas de Portugal SA,Euro,annually,Fixed,16/10/2024
DE000HLB3QY5,DE000HLB3QY5,"0,6% Landesbank Hessen-Thüringen Girozentrale (2026)",Landesbank Hessen-Thüringen Girozentrale,Euro,annually,Fixed,19/10/2026
DE000A1RQDH5,DE000A1RQDH5,"0% Hessen, Land (2024)","Hessen, Land",Euro,,Fixed,26/07/2024
DE000HSH40F2,DE000HSH40F2,1% Hamburg Commercial Bank AG (2021),Hamburg Commercial Bank AG,Euro,annually,Fixed,29/07/2021
XS1822828122,XS1822828122,"1,25% Glaxosmithkline Cap. PLC (2026)",Glaxosmithkline Cap. PLC,Euro,,Fixed,21/05/2026
AT0000A15401,AT0000A15401,"2,3% Erste Group Bank AG (2022)",Erste Group Bank AG,Euro,annually,Fixed,19/08/2022
XS1673097710,XS1673097710,"1,625% Nederlandse Waterschapsbank N.V. (2048)",Nederlandse Waterschapsbank N.V.,Euro,annually,Fixed,29/01/2048
US58013MFF68,US58013MFF68,"3,8% McDonald's Corp. (2028)",McDonald's Corp.,US Dollar,annually,Fixed,1/4/2028
XS1839386908,XS1839386908,"0,375% SpareBank 1 Boligkreditt AS (2023)",SpareBank 1 Boligkreditt AS,Euro,,Fixed,19/06/2023
US61747YDY86,US61747YDY86,"4,3% Morgan Stanley (2045)",Morgan Stanley,US Dollar,annually,Fixed,27/01/2045
US680665AL00,US680665AL00,"5,625% Olin Corp, (2029)","Olin Corp,",US Dollar,annually,Fixed,1/8/2029
XS1190974011,XS1190974011,"1,573% BP Capital Markets PLC (2027)",BP Capital Markets PLC,Euro,annually,Fixed,16/02/2027
US298785GP55,US298785GP55,"2,125% European Investment Bank (2021)",European Investment Bank,US Dollar,,Fixed,15/10/2021
US485134BR00,US485134BR00,"4,2% Kansas City Power & Light Co. (2048)",Kansas City Power & Light Co.,US Dollar,annually,Fixed,15/03/2048
ES0000106619,ES0000106619,"1,45% BASQUE GOVERNMENT (2028)",BASQUE GOVERNMENT,Euro,annually,Fixed,30/04/2028
XS1373156618,XS1373156618,"3,75% Peru, Republik (2030)","Peru, Republik",Euro,,Fixed,1/3/2030
US46625HRL68,US46625HRL68,"2,7% JP Morgan Chase & Co. (2023)",JP Morgan Chase & Co.,US Dollar,annually,Fixed,18/05/2023
US302154BC25,US302154BC25,"5% Export-Import Bank of  Korea, The (2022)","Export-Import Bank of  Korea, The",US Dollar,annually,Fixed,11/4/2022
US984121CJ06,US984121CJ06,"3,8% Xerox Corp. (2024)",Xerox Corp.,US Dollar,annually,Fixed,15/05/2024
XS0325823119,,"6,772% AXA S.A.",AXA S.A.,Britische Pfund,,Fixed,-
US35671DBJ37,US35671DBJ37,"5,4% Freeport-McMoRan Inc. (2034)",Freeport-McMoRan Inc.,US Dollar,,Fixed,14/11/2034
DE000BHY1182,DE000BHY1182,"2,815 % Hypothekenpfandbriefe Serie 166",Berlin Hyp AG,Euro,quarterly,Fixed,9/9/2020
US45950VKY10,US45950VKY10,VAR International Finance Corp. (2022),International Finance Corp.,US Dollar,,Floating Rate Note,15/12/2022
XS1648263926,XS1648263926,"3,25% Castle Peak Pwr Fin. Co.Ltd. (2027)",Castle Peak Pwr Fin. Co.Ltd.,US Dollar,,Fixed,25/07/2027
US44932HAH66,US44932HAH66,3% IBM Credit LLC (2023),IBM Credit LLC,US Dollar,annually,Fixed,6/2/2023
XS1109741246,XS1109741246,"1,5% Sky Ltd. (2021)",Sky Ltd.,Euro,,Fixed,15/09/2021
XS1324446092,XS1324446092,"1,5% A.P. Møller-Mærsk A/S (2022)",A.P. Møller-Mærsk A/S,Euro,,Fixed,24/11/2022
AT000B120167,AT000B120167,"3,8% Erste Group Bank AG (2021)",Erste Group Bank AG,Euro,,Fixed,20/01/2021
US20605PAH47,US20605PAH47,"3,75% CONCHO RESOURCES INC (2027)",CONCHO RESOURCES INC,US Dollar,,Fixed,1/10/2027
US89417EAQ26,US89417EAQ26,"2,55% TRAVELERS COS INC (2050)",TRAVELERS COS INC,US Dollar,annually,Fixed,27/04/2050
US797440BX17,US797440BX17,"4,1% San Diego Gas & Electric Co. (2049)",San Diego Gas & Electric Co.,US Dollar,,Fixed,15/06/2049
XS0862952297,XS0862952297,"2,875% Deutsche Post AG (2024)",Deutsche Post AG,Euro,annually,Fixed,11/12/2024
XS2177122541,XS2177122541,"0,375% Deutsche Post AG (2026)",Deutsche Post AG,Euro,annually,Fixed,20/05/2026
US26138EAU38,US26138EAU38,"2,55% Dr Pepper Snapple Group (2026)",Dr Pepper Snapple Group,US Dollar,,Fixed,15/09/2026
US912810QB70,US912810QB70,"4,25% Vereinigte Staaten von Amerika (2039)",Vereinigte Staaten von Amerika,US Dollar,annually,Fixed,15/05/2039
XS1979280853,XS1979280853,"0,875% Verizon Communications Inc. (2027)",Verizon Communications Inc.,Euro,annually,Fixed,8/4/2027
DE000A2E4EB0,DE000A2E4EB0,"1,375% Landesschatzananweisung Ausgabe 506","Berlin, Land",Euro,,Fixed,27/08/2038
XS1681050610,XS1681050610,"1,5% Lloyds Banking Group PLC (2027)",Lloyds Banking Group PLC,Euro,,Fixed,12/9/2027
US931142ED14,US931142ED14,"3,55% Walmart (2025)",Walmart,US Dollar,annually,Fixed,26/06/2025
US166764AT77,US166764AT77,"2,411% Chevron Corp. (2022)",Chevron Corp.,US Dollar,,Fixed,3/3/2022
DE000A12T9S7,DE000A12T9S7,"1,25 LSA Ausgabe 450","Berlin, Land",Euro,,Fixed,20/07/2026
XS1804840517,XS1804840517,VAR Bank of China Ltd. (Lux Br.) (2021),Bank of China Ltd. (Lux Br.),Euro,half-yearly,Floating Rate Note,17/04/2021
US50076QAN60,US50076QAN60,"6,5% Kraft Heinz Co., The (2040)","Kraft Heinz Co., The",US Dollar,annually,Fixed,9/2/2040
US461070AN44,US461070AN44,"3,7% Interstate Power & Light Co. (2046)",Interstate Power & Light Co.,US Dollar,annually,Fixed,15/09/2046
DE000LB1B2E5,DE000LB1B2E5,"2,875% Landesbank Baden-Württemberg (2026)",Landesbank Baden-Württemberg,Euro,,Fixed,30/09/2026
DE000HLB2E73,DE000HLB2E73,"0,7% Landesbank Hessen-Thüringen Girozentrale (2024)",Landesbank Hessen-Thüringen Girozentrale,Euro,,Fixed,19/02/2024
US277432AR19,US277432AR19,"3,8% EASTMAN CHEMICAL (2025)",EASTMAN CHEMICAL,US Dollar,annually,Fixed,15/03/2025
US48203RAM60,US48203RAM60,"3,75% Juniper Networks Inc. (2029)",Juniper Networks Inc.,US Dollar,annually,Fixed,1/9/2029
US37045XCL82,US37045XCL82,"4,15% General Motors Financial Co Inc (2023)",General Motors Financial Co Inc,US Dollar,annually,Fixed,19/06/2023
CA13509PFZ14,CA13509PFZ14,VAR CANADA HOUSING TRUST (2022),CANADA HOUSING TRUST,Kanadischer Dollar,,Floating Rate Note,15/09/2022
XS1405781854,XS1405781854,"4,625% Katar, Emirat (2046)","Katar, Emirat",US Dollar,,Fixed,2/6/2046
DE000A161HQ1,DE000A161HQ1,"VAR Niedersachsen, Land (2028)","Niedersachsen, Land",Euro,annually,Floating Rate Note,28/04/2028
DE000A1YC7T7,DE000A1YC7T7,"1,363 % Landesschatzanweisung Ausgabe 428","Berlin, Land",Euro,quarterly,Fixed,23/03/2021
DE000LB09NZ1,DE000LB09NZ1,"2,55% Landesbank Baden-Württemberg (2021)",Landesbank Baden-Württemberg,Euro,annually,Fixed,13/07/2021
DE000NRW0LQ9,DE000NRW0LQ9,"2,15% Nordrhein-Westfalen, Land (2119)","Nordrhein-Westfalen, Land",Euro,annually,Fixed,21/03/2119
US00507VAM19,US00507VAM19,"3,4% Activision Blizzard Inc. (2027)",Activision Blizzard Inc.,US Dollar,annually,Fixed,15/06/2027
XS0559237796,XS0559237796,"6,1% Libanon, Republik (2022)","Libanon, Republik",US Dollar,annually,Fixed,4/10/2022
IE00BDHDPQ37,IE00BDHDPQ37,"0% Irland, Republik (2022)","Irland, Republik",Euro,,Fixed,18/10/2022
US698299BD54,US698299BD54,"4% Panama, Republik (2024)","Panama, Republik",US Dollar,annually,Fixed,22/09/2024
US883556BZ47,US883556BZ47,"2,6% Thermo Fisher Scientific Inc. (2029)",Thermo Fisher Scientific Inc.,US Dollar,,Fixed,1/10/2029
XS2069101868,XS2069101868,2% Koninklijke KPN N.V.,Koninklijke KPN N.V.,Euro,annually,Fixed,-
XS2010038060,XS2010038060,"3,5% Peach Property Finance GmbH (2023)",Peach Property Finance GmbH,Euro,,Fixed,15/02/2023
FR0013393899,FR0013393899,1% Crédit Agricole Home Loan SFH (2029),Crédit Agricole Home Loan SFH,Euro,annually,Fixed,16/01/2029
US742718EB11,US742718EB11,"3,1% Procter & Gamble Co., The (2023)","Procter & Gamble Co., The",US Dollar,annually,Fixed,15/08/2023
XS1713466495,XS1713466495,3% Holcim Finance (Luxembourg) S.A.,Holcim Finance (Luxembourg) S.A.,Euro,annually,Fixed,-
DE000A0AMCG6,DE000A0AMCG6,"6,625% Hybrid Raising GmbH",Hybrid Raising GmbH,Euro,,Fixed,-
DE000BLB3UD7,DE000BLB3UD7,"0,8% Bayerische Landesbank (2022)",Bayerische Landesbank,Euro,annually,Fixed,16/08/2022
US501044DF54,US501044DF54,"3,875% Kroger Co., The (2046)","Kroger Co., The",US Dollar,annually,Fixed,15/10/2046
ES0413307127,ES0413307127,1% Bankia SA (2023),Bankia SA,Euro,,Fixed,14/03/2023
FR0013365293,FR0013365293,"1,875% Engie S.A. (2033)",Engie S.A.,Euro,,Fixed,19/09/2033
DE000A2TR6H3,DE000A2TR6H3,"0,5 % Landesschatzanweisung von 2019/39","Brandenburg, Land",Euro,quarterly,Fixed,21/11/2039
US459200KD25,US459200KD25,VAR IBM Corp. (International Business Machines) (2021),IBM Corp. (International Business Machines),US Dollar,annually,Floating Rate Note,13/05/2021
USP3710FAJ32,USP3710FAJ32,"9,75% EMPR.DIST.Y COM.NOR. (2022)",EMPR.DIST.Y COM.NOR.,US Dollar,annually,Fixed,25/10/2022
US00914AAF93,US00914AAF93,"2,3% Air Lease Corp. (2025)",Air Lease Corp.,US Dollar,annually,Fixed,1/2/2025
XS1550117342,XS1550117342,"2,375% Nestlé Holdings Inc. (2022)",Nestlé Holdings Inc.,US Dollar,,Fixed,18/01/2022
USU57346AG08,USU57346AG08,"4,125% Mars Inc. (2054)",Mars Inc.,US Dollar,annually,Fixed,1/4/2054
FR0013431244,FR0013431244,"1,625% Engie S.A. (2049)",Engie S.A.,Euro,annually,Fixed,31/12/2049
US448579AH52,US448579AH52,"5,375% Hyatt Hotels Corp. (2025)",Hyatt Hotels Corp.,US Dollar,annually,Fixed,23/04/2025
XS1512670412,XS1512670412,"5,5% Mobilux Finance S.A.S. (2024)",Mobilux Finance S.A.S.,Euro,,Fixed,15/11/2024
FR0013201431,FR0013201431,"2,125% CFCM Nord Europe (2026)",CFCM Nord Europe,Euro,,Fixed,12/9/2026
XS1100379459,XS1100379459,"4,5% Kreditanstalt für Wiederaufbau (2020)",Kreditanstalt für Wiederaufbau,Neusel&auml;ndischer Dollar,,Fixed,20/08/2020
USU2037WAA72,USU2037WAA72,8% Compass Gr.Diversif.Hldgs LLC (2026),Compass Gr.Diversif.Hldgs LLC,US Dollar,annually,Fixed,1/5/2026
XS1586704378,XS1586704378,"0,25% National Australia Bank Ltd. (2022)",National Australia Bank Ltd.,Euro,,Fixed,28/03/2022
XS1452343285,XS1452343285,5% Société Générale S.A. (2028),Société Générale S.A.,Australischer Dollar,,Fixed,20/07/2028
DE000LB01ZN8,DE000LB01ZN8,2% Landesbank Baden-Württemberg (2022),Landesbank Baden-Württemberg,Euro,,Fixed,12/1/2022
DE000LB0Z0K9,DE000LB0Z0K9,3% Landesbank Baden-Württemberg (2022),Landesbank Baden-Württemberg,US Dollar,annually,Fixed,12/4/2022
DE000LB01W56,DE000LB01W56,"2,7% Landesbank Baden-Württemberg (2023)",Landesbank Baden-Württemberg,Euro,annually,Fixed,31/03/2023
AT000B120209,AT000B120209,"1,5% Erste Group Bank AG (2021)",Erste Group Bank AG,Euro,annually,Fixed,4/1/2021
DE000LB0XZD6,DE000LB0XZD6,"1,7% Landesbank Baden-Württemberg (2021)",Landesbank Baden-Württemberg,Euro,annually,Fixed,13/07/2021
XS2104886341,XS2104886341,"1,125% Mexiko, Vereinigte Staaten (2030)","Mexiko, Vereinigte Staaten",Euro,,Fixed,17/01/2030
US219350BK07,US219350BK07,"5,35% CORNING INC (2048)",CORNING INC,US Dollar,annually,Fixed,15/11/2048
USU3705RAC35,USU3705RAC35,"5,75% Greystar Real Estate Partners  LLC (2025)",Greystar Real Estate Partners  LLC,US Dollar,,Fixed,12/1/2025
DE000LB1DXS9,DE000LB1DXS9,"0,5% Landesbank Baden-Württemberg (2023)",Landesbank Baden-Württemberg,Euro,annually,Fixed,24/11/2023
US30161NAT81,US30161NAT81,"2,45% Exelon Corp. (2021)",Exelon Corp.,US Dollar,annually,Fixed,15/04/2021
XS2171759256,XS2171759256,"2,375% Nokia Oyj (2025)",Nokia Oyj,Euro,annually,Fixed,15/05/2025
USU2339CCH98,USU2339CCH98,2% Daimler Finance North America LLC (2021),Daimler Finance North America LLC,US Dollar,,Fixed,6/7/2021
US126408HH96,US126408HH96,"3,25% CSX CORP (2027)",CSX CORP,US Dollar,annually,Fixed,1/6/2027
XS1963553919,XS1963553919,"0,75% PepsiCo Inc. (2027)",PepsiCo Inc.,Euro,annually,Fixed,18/03/2027
XS1375841233,XS1375841233,"1,125% IBM Corp. (International Business Machines) (2024)",IBM Corp. (International Business Machines),Euro,annually,Fixed,6/9/2024
US00164VAD55,US00164VAD55,5% AMC Networks Inc. (2024),AMC Networks Inc.,US Dollar,annually,Fixed,1/4/2024
XS1317708805,XS1317708805,"1,8% BorgWarner Inc. (2022)",BorgWarner Inc.,Euro,,Fixed,6/11/2022
US29250NAS45,US29250NAS45,"5,5% ENBRIDGE INC (2077)",ENBRIDGE INC,US Dollar,annually,Fixed,15/07/2077
US961214EG45,US961214EG45,"4,421% Westpac Banking Corp. (2039)",Westpac Banking Corp.,US Dollar,annually,Fixed,24/07/2039
USP07785AE11,USP07785AE11,"8,875% Banco BMG S.A. (2020)",Banco BMG S.A.,US Dollar,annually,Fixed,5/8/2020
XS1897486632,XS1897486632,"1,5% BNG Bank N.V. (2039)",BNG Bank N.V.,Euro,annually,Fixed,15/07/2039
DE000LB0XZA2,DE000LB0XZA2,"2,2% Landesbank Baden-Württemberg (2021)",Landesbank Baden-Württemberg,Euro,annually,Fixed,12/1/2021
SE0005676608,SE0005676608,"2,5% Schweden, Königreich (2025)","Schweden, Königreich",Schwedische Krone,annually,Fixed,12/5/2025
XS1166023777,XS1166023777,"0,375% BNG Bank N.V. (2022)",BNG Bank N.V.,Euro,,Fixed,14/01/2022
ES0000106635,ES0000106635,"1,125% BASQUE GOVERNMENT (2029)",BASQUE GOVERNMENT,Euro,annually,Fixed,30/04/2029
US00912XAT19,US00912XAT19,3% Air Lease Corp. (2023),Air Lease Corp.,US Dollar,annually,Fixed,15/09/2023
CH0295050915,CH0295050915,"0,5% Cembra Money Bank AG (2021)",Cembra Money Bank AG,Schweizer Franken,,Fixed,15/09/2021
XS1310032187,XS1310032187,"1,25% Litauen, Republik (2025)","Litauen, Republik",Euro,annually,Fixed,22/10/2025
FR0013336286,FR0013336286,"0,75% Compagnie de Financement Foncier (2026)",Compagnie de Financement Foncier,Euro,annually,Fixed,29/05/2026
US49338LAE39,US49338LAE39,"4,6% Keysight Technologies Inc. (2027)",Keysight Technologies Inc.,US Dollar,,Fixed,6/4/2027
ES0413211071,ES0413211071,4% Banco Bilbao Vizcaya Argentaria S.A. (BBVA) (2025),Banco Bilbao Vizcaya Argentaria S.A. (BBVA),Euro,annually,Fixed,25/02/2025
EU000A1U9894,EU000A1U9894,1% Europäischer Stabilitäts.(ESM) (2025),Europäischer Stabilitäts.(ESM),Euro,,Fixed,23/09/2025
NO0010851728,NO0010851728,"4,5% Hörmann Industries GmbH (2024)",Hörmann Industries GmbH,Euro,annually,Fixed,6/6/2024
US045167EK55,US045167EK55,"2,875% Asian Development Bank (2020)",Asian Development Bank,US Dollar,annually,Fixed,27/11/2020
XS1499602289,XS1499602289,1% BLACKSTONE HOLDINGS (2026),BLACKSTONE HOLDINGS,Euro,,Fixed,5/10/2026
DE000HSH4M57,DE000HSH4M57,3% Hamburg Commercial Bank AG (2023),Hamburg Commercial Bank AG,Euro,annually,Fixed,12/12/2023
CH0385518045,CH0385518045,"0,4% Commonwealth Bank of Australia (2026)",Commonwealth Bank of Australia,Schweizer Franken,annually,Fixed,25/09/2026
US82481LAD10,US82481LAD10,"3,2% Shire Acquisitions Inv.IE DAC (2026)",Shire Acquisitions Inv.IE DAC,US Dollar,,Fixed,23/09/2026
US912828YA22,US912828YA22,"1,75% Vereinigte Staaten von Amerika (2022)",Vereinigte Staaten von Amerika,US Dollar,annually,Fixed,15/08/2022
US24422EVE66,US24422EVE66,"1,2% John Deere Capital Corp. (2023)",John Deere Capital Corp.,US Dollar,,Fixed,6/4/2023
XS1431730388,XS1431730388,"0,125% Nordic Investment Bank (2024)",Nordic Investment Bank,Euro,,Fixed,10/6/2024
US960386AM29,US960386AM29,"4,7% WABTEC Corp. (2028)",WABTEC Corp.,US Dollar,,Fixed,15/09/2028
USU96200AD95,USU96200AD95,4% WestRock Co. (2028),WestRock Co.,US Dollar,annually,Fixed,15/03/2028
US50077LAP13,US50077LAP13,VAR Kraft Heinz Foods Co. (2021),Kraft Heinz Foods Co.,US Dollar,,Floating Rate Note,10/2/2021
US136069VX63,US136069VX63,"2,1% Canadian Imperial Bk of Comm. (2020)",Canadian Imperial Bk of Comm.,US Dollar,annually,Fixed,5/10/2020
DE000BHY0HE7,DE000BHY0HE7,"0,450 % Inhaberschuldverschreibung von 2020/24",Berlin Hyp AG,Euro,annually,Fixed,22/04/2024
XS1497755360,XS1497755360,VAR ING Groep N.V.,ING Groep N.V.,US Dollar,,Floating Rate Note,-
US037411BC83,US037411BC83,"4,25% Apache Corp. (2044)",Apache Corp.,US Dollar,annually,Fixed,15/01/2044
DE000HSH40Q9,DE000HSH40Q9,2% Hamburg Commercial Bank AG (2020),Hamburg Commercial Bank AG,Euro,annually,Fixed,30/07/2020
DE000LB00CC2,DE000LB00CC2,"1,55% Landesbank Baden-Württemberg (2024)",Landesbank Baden-Württemberg,Euro,annually,Fixed,12/1/2024
XS1187065443,XS1187065443,"7,125% ESKOM (2025)",ESKOM,US Dollar,,Fixed,11/2/2025
US527288BE32,US527288BE32,"5,5% LEUCADIA NATIONAL CORP (2023)",LEUCADIA NATIONAL CORP,US Dollar,,Fixed,18/10/2023
